,whisper_text,llm_output_text,correct_text,whisper_wer,llm_output_wer
633, alle alle bei 722, alitalia 122,alitalia 572,1.0,0.5
634," Jumper 902, Kleintufflight Level 1, 5, 0.", jetset 902 climb flight level 150,jump run 802 climb to flight level 150,1.1428571428571428,0.6666666666666666
635," Well, there's a marshal on its way and in Zurich it is handled like this all the time but it's any second with you.", hapag lloyd 8002 is identified and in zurich it is handled like this all the time but it's any second with you,well there s marchall on it s way and in zurich it is handled like this all the time but it s any second with you,0.4166666666666667,0.45454545454545453
636," FH103, Queen 140°, 4 knots, runway 28, Clever takeoff.", hapag lloyd 103 rhein 140 degrees 4 knots runway 28 cleve take off,fraction 103 mike wind 140 degrees 4 knots runway 28 cleared for takeoff,1.2222222222222223,0.5384615384615384
637, Und der O.k. Barbara Richter was already after Whiskey 1 Proceed 90, and der ok barbara richter was already after whiskey 1 proceed 90,hotel bravo victor roger after whiskey 1 proceed direct sierra,0.9166666666666666,0.75
638," Venga, vamos a telar a Pablo Vector.", vega 1000 rhein radar identified,wilco hotel bravo victor,1.0,1.0
639," Please on it, line up and wait runway 10", please own it line up and wait for rhein 10,swiss 18 line up and wait runway 10,0.3333333333333333,0.5
640," Anapet, wait for me one second, 622", anapet wait for me one second 622,line up and wait runway 10 swiss 18,1.1428571428571428,1.1428571428571428
641," Hatcha-Galliton 1202, hello again on Julieto approaching runway 28.", hapag lloyd 1202 hello again on julieto approaching runway 28,legend 1202 hello again on juliett approaching runway 28,0.4444444444444444,0.3
642," Imagine 1-2-0-2, tower alo again, cross runway 28 on Joliet, connect apron 1-1-755, goodbye.", imagine 1202 tschuss zurich 132.55 good bye,legend 1202 tower hello again cross runway 281 juliett connect apron 121.755 good bye,0.7142857142857143,1.5714285714285714
643," Wind check for runway 14, 3, 4, 0 degrees, 2 knots.", wind check for runway 14340 degrees 2 knots,wind check for runway 1434 degrees 2 knots,0.6363636363636364,0.125
644," Reaction 498, Alfa, position. There will be crossing traffic. I call you back.", reaction 498 alfa rhein radar contact call you back,fraction 498 alfa hold position there will be crossing traffic i call you back,0.6923076923076923,1.0
645," Right, right, upstair.", right right turn left,ready to touchdown,1.0,1.0
646, for 7 on Juliet., for 7 on juliet,( er) 47 on juliett,1.0,1.0
647," Sonntag 9.47 Uhr, Taxiway Juliet, Kross runway 28, Kontakt Apron 121,755, bye.", sun tag 947 uhr taxiway juliet cross runway 28 contact apron 121.755 bye,sun turk 947 tower taxiway juliett cross runway 28 contact apron 121.755 bye,1.0,0.23076923076923078
648, Royal MRX 3520 tower good afternoon line up runway 10 report ready, royal air force 3520 tschuss good afternoon line up runway 10 report ready,royal air maroc 352 zurich tower good afternoon line up runway 10 report ready,0.4166666666666667,0.3076923076923077
649," Roger, then taxiway Alpha and ICO on taxiway ICO, hold short runway 110", roger then taxiway alfa and iko on taxiway iko hold short runway 110,roger then taxi via all alfa and echo on taxiway echo hold short runway 10,0.6153846153846154,0.46153846153846156
650," United 135, wind 030 degrees, 100 runway 28, QTGF", united 135 turn left 030 degrees 100 rhein 2800 tschuss,united 135 wind 030 degrees 10 knots runway 28 cleared takeoff,0.8888888888888888,0.8
651," Das ist zu sofort geloht, die Fahrt mit rein.", delta sierra india contact rhein radar 132.4,swiss 204 kilo departure bye,1.0,1.0
652," I got you goodbye, I just deserve a fuck you don't.", i got you good bye i just deserve a fuck you don t,departure good bye swiss 204 kilo,1.0,0.8461538461538461
653," United one three five, say hello, push back and start up is approved.", united 135 say hello push back and start up is approved,united 135 apron hello push back and startup is approved,0.6923076923076923,0.2727272727272727
654," Swiss 9 and 2 identified, climb to flight level 120 and report post and altitude.", swiss air 92 identified climb to flight level 120 and report post and altitude,swiss 92 identified climb to flight level 120 and report passing altitude,0.5333333333333333,0.21428571428571427
655," Hello and welcome to 870L Kibrawel, Zurich Tower, line up runway 110", hapag lloyd 870 kilo bravo zurich tower line up runway 110,hello air nostrum 87 whiskey bravo zurich tower line up runway 10,0.75,0.5454545454545454
656," Thank you for T46, contact the apron, 1-1-DISM755, bye bye.", thank you for trasadingen contact rhein 13455 bye bye,singapore 346 contact apron 121.755 bye bye,0.8,0.6666666666666666
657," Moet ik de Queenier tango tail tower onthekst? Ik zie een kilo cross runway 28, connecte apron 1-1.755, bye bye.", moet ij de queenier tango tail tailor turn right zurich 132.4,oscar echo india tango hotel tower on taxiway kilo cross runway 28 contact apron 121.755 bye bye,0.65,1.5454545454545454
658," Fox at 05, 8, 4, Papa Tower, hello again, actually, position shortly.", fox 0584 papa tango rhein radar 132.4 good bye,foxtrot sierra foxtrot 584 papa tower hello again actually hold position shortly,0.9166666666666666,1.2222222222222223
659," I'll be 777 taxi on Zulu and Bravo, hold short runway 16.", i ll be 777 taxi on zurich and bravo hold short runway 16,copy 77 taxi on zulu and bravo hold short runway 16,0.5,0.38461538461538464
660," Hotel Bravo Yankee Truett Golf, guten Afternoon, behind the Lining Out PC-24, Liner Prometuate behind.", hotel bravo yankee tango golf good afternoon bye bye liner prometeo behind,hotel bravo yankee juliett golf good afternoon behind you lining up pg 24 line up runway 28 behind,1.1333333333333333,0.9166666666666666
661," 30465, Tower, Liner, runway 10",  swiss air 30465 tschuss liner rhein radar 10,hotel 465 tower hello line up runway 10,1.2,0.875
662," Delta Hotel Goldswind 05, 0 degrees, 1 2 knots, casting 17 runway 14 kvrt", delta hotel golf swiss 050 degrees 12 knots climb to flight level 270,delta hotel golf wind 050 degrees 12 knots gusting 17 runway 14 cleared to land,0.9285714285714286,0.6153846153846154
663,"這段時間還未播過,再見", tarom 1000 rhein radar identified,cleared to land runway 14 delta hotel golf,8.0,1.6
664," United 135 Tower, hello behind the Lufthansa Lineup runway 28, behind.", united 135 tschuss good bye trasadingen runway 2829,united 135 tower hello behind lufthansa line up runway 28 behind,0.6363636363636364,1.0
665, United 135 behind the line of the wave., united 135 is identified proceed direct to the rhein radar,united 135 behind lufthansa line up runway,0.625,0.8
666," November 4th, Charlie Goldstone, tactile, we want your nature, see you in the next one.", november 4 charlie golf st prex tschuss see you in the next one,november 4 charlie golf contact tower 118.105,1.0,0.6923076923076923
667," Tango kilo off, I've in 040 degrees, 1 0 0, please take off.", tag kilo india 040 degrees 100 please take off,tango kilo alfa wind 040 degrees 10 knots on the 10 cleared for takeoff,1.0,1.2222222222222223
668," Hotel Oscar Echo, the second traffic is now just overhead, with ski 1 opposite.", hotel oscar echo the second traffic is now just overhead with skip 1 opposite,hotel oscar echo the second traffic is now to overhead whiskey 1 opposite,0.5714285714285714,0.21428571428571427
669," I was looking for some landing to see if we're approaching the right way, thank you", i ll be looking for some landing to see if we re approaching the right way thank you,tower hello again air portugal 926 approaching right 28 kilo,0.875,0.8888888888888888
670," Deze is de berg van de N926, een kilo cross van mij, en contact A121, de ZM755.", delta india is the berg van den n9261 kilo cross of mein contact a121 zurich 1355,air portugal 926 at kilo cross runway 28 then contact the apron 121.755,0.8235294117647058,0.875
671," Sie hat mal ein paar Foxen, aber auch eine Alphatorbe, oder? Halt mal, ich bin schon da, komm weg.", sabena 8001 rhein radar identified,sierra papa foxtrot bravo alfa tower hello hold position i ll call you back,1.0,2.8
672," Delta Tango Tango Taxi, wehr auf Fahr, Echo 6, hold short of runway 16.", delta tango tango taxi zurich airport echo 6 hold short of runway 16,delta tango tango taxi via alfa echo 6 hold short of runway 16,0.7142857142857143,0.15384615384615385
673," Hotel at the Charlie, you're at the city, our frequency change approved, bye bye.", hotel at the charlie you are cleared for the climb to flight level 320 bye bye,hotel delta charlie your re at the ctr frequency change approved bye bye,0.6428571428571429,0.6875
674," Rega 1, in case you're still with me, you may leave the frequency.", roger 1 in case you re still with me you may leave the frequency,rega 1 in case you still with me you may leave the frequency,0.38461538461538464,0.14285714285714285
675," Hotel Bravo, Kilo Hotel Romeo 8 benado, QNH 82024, taxi to boarding position Papa 1.", hotel bravo kilo hotel romeo 8 bonjour maintain 82024 tschuss taxi to bording position papa 1,hotel bravo kilo hotel romeo apron hello qnh 1024 taxi to holding position papa 1,0.8,0.375
676, and report ready for departure once you're clear of the inbound Hotel del Salima., and report ready for departure once you are clear of the inbound hotel del salima,and report ready for departure once your re clear after inbound hotel delta lima,0.5,0.4
677," for N728M, 020 degrees, 138", for n728 malta 020 degrees 138,air nostrum 78 juliett mike 020 degrees 13,1.4,1.0
678," Katari, 0-2, my contact, we're Juliet Cross runway 100, contact apron 121, this small 755, goodbye.", katarina 02 my contact we re juliet cross runway 100 contact apron 121 this squawk 755 good bye,qatari 02 mike on taxiway juliett cross runway 10 contact apron 121.755 good bye,0.8125,0.6111111111111112
679," Airport 931 Charlie, contact departure, goodbye.", airport 9312 charlie contact departure good bye,air portugal 931 charlie contact departure good bye,1.0,0.42857142857142855
680, پارچ بایا پارچ کولنان تون چالسن کیوں؟, paris airport 1324 paris charles de gaul 1324 tschuss,departure bye air portugal 931 charlie thank you,1.1428571428571428,1.0
681," JTG, Canada 7216 heavy with you, we're established 6 miles 1-4", jetset canada 7216 hapag lloyd is established 6 miles 14,tower guten morgen air canada 7216 heavy with you we re established 6 miles 14,0.8181818181818182,0.9
682," Canada, 7216, tower good morning, wind 350°, 3 knots runway 1, full clear to land", canada 7216 tschuss good morning wind 350 degrees 3 knots rhein radar 132.4,air canada 7216 tower good morning wind 350 degrees 3 knots runway 14 cleared to land,0.6,0.5384615384615384
683," Dageberg 155 ft, confirm und hexe, eckoholt, Schodrandway 10", tagabelg 155 feet confirm own heading eckoholz st prex,dagobert 1553 to confirm on taxiway echo hold short runway 10,1.0,1.1111111111111112
684," Lengvatar in November, Kilo Alva, apron hello, turn left, fly Alva and Yankee 210, Fox 073", lufthansa 5555 zurich 132.4,tango charlie november kilo alfa apron hello turn left via alfa yankee 210 foxtrot 73,0.875,3.75
685," Royal Emma Rock 352, contact Siracapan 121.855, goodbye.", royal air force rock 352 contact siracsa 121.855 good bye,royal air maroc 352 contact apron 121.855 good bye,1.0,0.3
686, اتوا ان تسمع 855 with BWD-525, aero lloyd 855 with breda 525,121.855 good bye royal air maroc 352,1.1666666666666667,1.1666666666666667
687, Hotel DAS Lima contact apron 121 this may try size, hotel das lima contact rhein 1213 tschuss,hotel delta lima contact apron 121.855,0.8,0.5714285714285714
688," We're not from 7A, Joliet Mike. 30K, wind 183.3, we're from VW full clutterland.", hapag lloyd 701 rhein radar 133.4,air nostrum 78 juliett mike direct hello wind 180 degrees 4 knots runway 14 cleared to land,1.1428571428571428,2.8333333333333335
689," See you next time, bye!", see you next time bye,cleared to land 14 air nostrum 78 juliett mike,1.8,1.8
690," Hold upon runway 31, we are foxed out and cross runway 04, your chance. 31, correction 13, do I take it?", hapag lloyd 3113 correction 13 take it,holding point runway 31 via foxtrot and cross runway 04 euro trans 21 correction 13 juliett thank you,0.7619047619047619,2.2857142857142856
691," 13.0, koreksja 2, Foxtrot",  swiss air 130 kilo india 2 foxtrot,13 juliett correction position 2 foxtrot,1.5,0.7142857142857143
692," C'est le FoxPositive, je vous remercie du lessen.", fox 1000 positive i ll give you a direct to rhein,2 foxtrot euro trans 13 juliett,1.0,1.0
693," Object 201 and via Foxtrot, Lineup 31, report ready.", hapag lloyd 201 and via foxtrot lombardini 31 report ready,elite jet 201 and via foxtrot line up 31 report ready,0.7777777777777778,0.4
694," Hier Transfonsi, Türiquest, push, install.", hapag lloyd 6050 trasadingen zurich 132.4,euro trans 13 juliett request push and start,1.6,1.3333333333333333
695," Good evening, QNH 13 Juliet, startup and pushback approved, position 2 Foxtrot, squawk 4425.", good evening klm 137 alfa rhein startup and pushback approved position 2 foxtrot squawk 4425,good evening euro trans 13 juliett startup and push back approved position to foxtrot squawk 4425,0.7857142857142857,0.4666666666666667
696," Squawk, Profort, Tour 5 und Start & Push, Proft Position, Profort, Squawk.", squawk 5000 rhein radar identified,squawk 4425 and start and push pre approved position fox 2 foxtrot,1.0,2.2
697," Wszechnie Tawartop 341, dobry dzień. Wprost czali, infranut do hangar. Ready for startup clearance destination Ostrava, Limauburg QNH 1017.", swiss air 4813 good day zurich direct to milan rhein radar 1017 bye bye,stefanik tower top jet 401 dobry den apron charlie in front of the hangar ready for startup cleared destination ostrava lima on board qnh 1017,1.105263157894737,1.7857142857142858
698," FNK, TAR, come back to Linde Alpha, final runway 13, come back to Linde Alpha.", hapag lloyd 500 tschuss come back to lindau final runway 13 come back to lindau,stefanik tower oscar mike charlie india alfa final runway 13 oscar mike charlie india alfa,0.8666666666666667,0.8666666666666667
699," Oskar ma je kčan li India, Alfa Rano je 13 kli 2 land, wind 130°, 8 knots.", oscar mike charlie india alfa romeo jet 130.8 knots,oscar mike charlie india alfa runway 13 cleared to land wind 130 degrees 8 knots,0.8823529411764706,1.0
700," Stefanik, Tarros, come on, turn the Alpha, request.", st prex tarros come on turn alfa request,stefanik tower oscar mike charlie india alfa request,1.0,0.75
701," Режиссер, я скау это.", roger squawk 1263,yes go ahead,1.0,1.0
702," Tady si kzero odvíte, kzí to hodím po ranoje 1,3 via Delta Foxtrot.", tagadire s kilo oscar victor kilo tango india foxtrot,tel 603 taxi to holding point runway 13 via delta foxtrot,0.8461538461538461,1.1111111111111112
703," Oscar kilo Alpha Golf Limas Cook, 46746", oscar kilo alfa golf limas cook 46746,oscar kilo alfa golf lima squad 46746,0.7142857142857143,0.2857142857142857
704, C'est bon., swiss air 1000 good morning,6746,1.0,1.0
705, And then one outfire would be more suitable for your transfer. What do you do? Thank you., and then one 270 is more suitable for your transfer thank you,november 1 alfa would be more affordable euro trans 13 juliett thank you,0.7647058823529411,0.8333333333333334
706," Tā netrīdājās esam skolu mērāt, tā vajās šikājās ir pēc.", tarom 326 descend to flight level 310,time air 397 foxtrot call me on tower frequency please,1.0,1.4285714285714286
707, Thank you., thank you,roger,1.0,1.0
708," Čefeňk tá vropek, maj po pelu dne tá traz 613 je stábliže, les 3-1.", cheff air 5555 zurich 1327 tschuss,stefanik tower pekne popoludnie tatra 613 establish ils 31,0.9285714285714286,1.5
709," Tato rasek z 1.3, dobre popoludne Štefánie k tavr a rano aj 3,1 klid to len. Wind 3,00 degrees, 1,9 knots, maksimum 3 knots."," tatras 134 dobre poludne stefanie k tavr a rano aj 3,1 klid to london 1,9 knots maximum 3 knots",tatra 613 dobre popoludnie stefanik tower runway 31 cleared to land wind 300 degrees 19 knots maximum 33 knots,0.9166666666666666,0.7894736842105263
710," runway 31, clear to entatras, 613", roger runway 31 cleared to trasadingen 613,runway 31 clear to land tatra 613,0.5,0.5714285714285714
711, Ja sen jälkeen lennään kriittuja Delta., jetset jalkeen lennay kriitta delta,and after landing vacate via delta,1.0,1.0
712," After landing, we are at Autosigfantrigg", after landing we are at autosignalfred,after landing via delta 613,1.0,0.6666666666666666
713," Delta bravo bravo, lana pranova i tri van report, ready for departure.", delta bravo bravo lombardia 1324 report ready for departure,delta bravo bravo line up runway 31 report ready for departure,0.75,0.4444444444444444
714," Delta Bravo Bravo, Lining up, Broadway 31, we are ready for departure.", delta bravo bravo lining up for departure trasadingen 3131,delta bravo bravo lining up runway 31 we are ready for departure,0.6666666666666666,0.7777777777777778
715, Roger., roger,roger,1.0,0.0
716," Startup, Pursche geproft, Position 2 Fox, Rott, Squawk 4407, Neotransfons, 3 Juliets.", swiss air 4856 proceed direct to trasadingen squawk 4407 netherlands transponders 3 juliet,startup push back approved position to foxtrot squawk 4407 euro trans 13 juliett,1.0833333333333333,0.7692307692307693
717," Ancora, 31, cleared to land, wind copy, top jet 704", air force 31 cleared to land wind copy top jet 704,runway 31 cleared to land we copied top jet 704,0.5,0.36363636363636365
718," U2-5, 325 approaching Fox 1, second ready for departure.", u25325 approaching fox 1 second ready for departure,euro trans 5335 approaching fox 16 ready for departure,0.7777777777777778,0.625
719, Wytręzątli Julieta Stadek podłodzili dyskusję., lufthansa 8317 rhein radar contact,euro trans 13 juliett startup approved own discretion,1.6,1.6
720, Start up on discretion U-transform. Retail yet?, swiss air 1006 rhein radar identified,startup own discretion euro trans 13 juliett,1.0,1.1666666666666667
721," Object 402 via Delta, Foxtrot 1033.", hapag lloyd 402 via delta foxtrot 1033,top jet 402 via delta foxtrot 133,0.8333333333333334,0.42857142857142855
722," Далтапок, тротсентрик, это же полверок.", delta pac trotting 127.37 good bye,delta foxtrot 133 top jet 402,1.2,0.8333333333333334
723," Steffanik Tag, der hier aus Trenn 1 vor 1 war, alle ist 3-1.", st prex tag der hier aus trenn 1 vor 1 war alfa 31,stefanik tower good day austrian 1411 ils 31,1.0,0.9230769230769231
724," Niero transwantery, Julie taxi 12, runway 04, via alpha delta.", netherlands air force 1012 zurich 12452 rhein radar 132.4,euro trans 13 juliett taxi to holding point runway 04 via alfa delta,1.0,1.4444444444444444
725," Alpha Delta, holding point 04, Eurotransport, redruiert.", alfa delta holding point 04 euro transport rhein,alfa delta holding point 04 euro trans 13 juliett,1.0,0.375
726," Staffel, ich zack. Dabri der NR 692 Lima, Staffel steil, SRA 316.5, dem E.", st prex ix 1000 rhein radar 692 lima st prex stiel sra 316.5 tschuss,stefanik tower dobry den burg 692 lima stop established runway 316 point 5 dme,1.0,0.9285714285714286
727," Rambuk 692, Lima, Štefanyk Tower, dobrý den.", rhein air 692 lamada st prex tschuss,air hamburg 692 lima stefanik tower dobry den,1.1428571428571428,1.0
728," Wind 220°, 5 knots variable between 170 and 230°, maximum 10, minimum 3, runway 31, clear to land.", wind 220 degree 5 knots variable between 170 and 230 degree maximum 10 minimum 3 runway 31 clear to land,wind 220 degrees 5 knots variable between 170 and 230 degrees maximum 10 minimum 3 runway 31 cleared to land,0.5555555555555556,0.15
729," Oskar Maikai, kolimāj, ko teksi, bet viņa hengars vajā foxtrot.", oscar mike kilo maintain own navigation climb flight level 330,oscar mike echo lima echo taxi between anchors via foxtrot,1.0,0.8
730, Texting between the two birds where Fox-Trotters can lie and follow in my house., tagging between the two birds where foxtrot sierra can lie and follow in my house,taxi between anchors via foxtrot oscar mike echo lima echo,0.9285714285714286,0.8666666666666667
731, Deze halde je voor 3-1 en versterk de kloosere aanwezigheid voor de government van 004., delta india echo charlie november tschuss,taxi holding point 31 via foxtrot cross runway 04 slovak government 004,0.9333333333333333,2.0
732," Dark blue 5-4, mevo šķepanīgi tāverdu predā no ramētīju 1, clear to land wind 0,2 degree, 6 knots.", dark blue 54 merveilleux bonjour sankt peter st prex radar contact rhein 132.4 good bye,dark blue 54 romeo stefanik tower dobre rano runway 31 cleared to land wind 080 degrees 6 knots,0.7222222222222222,1.0
733," K312, R540M", klm 312 rhein 540 m,right 31 cleared to land dark blue 54 romeo,4.5,1.8
734," Oscar Golveko, continue to final runway 22, traffic is just now before, shortly before landing.", oscar golf india continue to final runway 22 traffic is just now bye bye shortly before landing,oscar golf echo continue to final runway 22 traffic is just now before shortly before landing,0.4,0.17647058823529413
735," BIR 712, teksi vajā Delta, alaina, brāna vizeraforu.", belgian air 712 tschussi vatican delta alfa rhein,b air 712 taxi via delta line up runway 04,1.25,0.875
736," Delta light up 0.4, Pierre, 712.", delta lloyd 042 pierre 712,via delta line up 04 b air 712,1.1666666666666667,1.2
737," Stefanik Tower, dobry, entopcie, David Roman, prof. to right base on a runway.", st prex air 1000 rhein radar identified,stefanik tower dobry den elite jet 801 crossing 2 right base runway 13,0.9230769230769231,1.8571428571428572
738," Looking out for a traffic code, Chroma, I kill you, my little one.", lufthansa 4550 traffic call zurich 134.5,looking out for a traffic oscar mike kilo lima lima,0.6923076923076923,1.5
739," Just traffic is on your 11 o'clock, one mile.", just traffic is on your 11 o clock one mile,roger just traffic is on your 11 o clock 1 mile,0.6666666666666666,0.2
740," QNH1018, after Kitsa proceeding to Victor.", hapag lloyd 1018 after kitsa proceeding to victor,qnh 1018 after keep the proceeding to victor,0.8333333333333334,0.5
741," Klipp till den här randväg 3, vann en plissäge under vinter.", klm 103 rhein radar identified climb flight level 300,cleared to land runway 31 and please say again the wind,1.0,1.2222222222222223
742," 2800 degrees 11 knots, maximum 18, minimum 6 knots",  swiss air 2800 degrees 11 knots maximum 18 minimum 6 knots,280 degrees 11 knots maximum 18 minimum 6 knots,0.3333333333333333,0.2727272727272727
743, Börjaren starta prövd på sig en 3-faktröten skog 4402 i Örefrensont i Dullet., belgian air force 1342 squawk 4402 iorreau-reims-dole,push and start approved on position 3 foxtrot on squawk 4402 euro trans 13 juliett,1.0769230769230769,1.8571428571428572
744," Oskar Golf Eco Aronjara, dīsendu trafiku altitiu 1500 ft.", oscar golf echo charlie alfa rhein radar 1500 feet,oscar golf echo roger descend to traffic altitude 1500 feet,1.0,0.5555555555555556
745," at the authentic 1500 feet altitude of Carmichael, Focalo Peco.", aero lloyd 1500 feet alfa echo kilo,start descending 1500 feet altitude oscar mike alfa golf echo,0.8,1.0
746, Tone 7-0 for taxiway Delta to Aitton journey., tonne 70 for taxiway delta to aiton journey,elite jet 704 taxi via delta to apron charlie,1.0,0.875
747," Vlážíte 7, 4, 4, 5, frequency change pro utoplačovitě a peknilet.", lufthansa 7445 frequency change trasadingen osterfeld,slovak airforce 7445 frequency change approved dopocutia pekny let,0.8181818181818182,1.0
748," Dobre, poprout některé v roby je 941, ILS 31.", delta bravo proceed own navigation rhein radar 131.9,dobre popoludnie stefanik tower b air 941 ils 31,1.0,1.125
749," Věrnaj na formáš čeva Niktaver, pekne po poludně, wind 310 degrees 8 knots, variable between 2700 and 330 degrees, runway 31 clear to land.", air vega 1324 climb to flight level 330,b air 941 stefanik tower pekne popoludnie wind 310 degrees 8 knots variable between 270 and 330 degrees runway 31 cleared to land,0.5,2.625
750," runway 31, cleared to land, BN941", roger runway 31 cleared to land bahn 941,runway 31 cleared to land b air 941,0.8333333333333334,0.375
751," 2036, thanks for your help. 13 July, starting position start calling for taxi.",  swiss air 2036 tschuss thanks for your help 132.7 good bye call for taxi,2036 thanks for your help 13 juliett start and push and start call you for taxi,0.7692307692307693,0.7857142857142857
752," Okay, let's go 4404", ok let s go 4404,roger squawk 4404,0.75,0.8
753," Alright, so then, yeah, 12.1km would be much better your transfer, 132, thank you.", alright so then yeah 12.1 km would be much better your transfer 132 thank you,right so then yeah tovka 1 kilo would be much better euro trans 13 juliett thank you,0.7857142857142857,0.5333333333333333
754," Eurotrans 1.3 J, roger so, Rikli, Dvoitovka 1 KD, runway 31, initial climb 5000 feet", euro trans 13 j roger so rikli dvoitovka 1 kd runway 31 initial climb 5000 feet,euro trans 13 juliett roger so recleared via tovka 1 kilo departure of runway 31 initial climb 5000 feet,0.8,0.4375
755," We cleared the Tuftsgaard 1K, departure 1031 and initial climb 5000ft and request pushers to RQT12DL.", hapag lloyd 6000 climb to flight level 330,recleared at tovka 1 kilo departure runway 3 initial climb 5000 feet and request push and start euro trans 13 juliett,1.0,2.5
756," Eurotrans 1.3, Juliet, pus si stara, provat, faci foc strot, scoc 4403.", euro trans 13 juliet pusset stara provat facci strot scot 4403,euro trans 13 juliett push and start approved facing foxtrot and squawk 4403,1.0833333333333333,0.8181818181818182
757," Roger, position start approved, position 5 Foxtrot, M-Squawk 4 4 2 3, we're with you, 6 2 7 6", roger position start approved position 5 foxtrot mi squawk 4423 we re with you 6276,roger position start approved position 5 foxtrot and squawk 4423 for wizz air 6276,0.7894736842105263,0.3333333333333333
758," Štěpáníktavře, ahoj to před 2.0.2.Esta blíž finetarek a rep týt trivan.", st preponi kadavadur ahoi to pre 202.1 tschuss tschuss trivadingen,stefanik tower ahoj top jet 202 established final track rnp 31,1.0,1.1
759," Dobře, tu 0, tu Štefanyk Tower, dobrý zén. Wind 310 degrees, 21 knots, runway 31, clear to land.", belgian air force 100 tschuss st prex tower good bye turn left to zurich 110 degrees 21 knots rhein radar 132.4,top jet 202 stefanik tower dobry den wind 310 degrees 21 knots runway 31 clear to land,0.7222222222222222,0.9047619047619048
760," runway 31, QT202", roger turn left heading 202,runway 31 cleared to land top jet 202,2.3333333333333335,1.4
761," Steffanix Tower, Oscar Mike, Eho, Eho altitude 6000 feet and distance 2000 feet", st prex tower oscar mike echo echo altitude 6000 feet and distance 2000 feet,stefanik tower oscar mike echo lima echo altitude 6000 feet and descending to 2000 feet,0.6923076923076923,0.35714285714285715
762," We are will be at the boat Victor in 40 seconds and requesting approach information, QABAC QNH 1020", we are will be at the boat victor in 40 seconds and requesting approach information zurich 132.4,we would be at about victor in 40 seconds and requesting approach information information quebec qnh 1020,0.5555555555555556,0.47058823529411764
763," Lijnbaar voor de Lijnbaar, XRLI, maat taxi, wei dat delta. Line up, Dero4, reward ready.", lloyd air 4555 climb flight level 330,november 49 xray lima taxi via delta line up 04 report ready,1.0,1.7142857142857142
764," We are double lined up, 0-4, call you when ready to number for 9-6.", double lufthansa 04 call you when ready to number for 96,via delta line up 04 call you when ready november 49 xray lima,0.7142857142857143,0.7272727272727273
765," Stefanik, dobrego słowa, gament 004, dobre dano.", st prex 1044 good day,stefanik tower slovak government 004 dobre rano,0.8571428571428571,1.4
766," Słowa Gaw. 004, s. W. Dobrę Rano.", swiss air 004 set course direct rhein radar,slovak government 004 stefanik tower dobre rano,1.0,0.875
767," Aúrastan information, IMA1007, ready for startup, clearance destination, Kašice.", aero lloyd 1007 rhein radar identified cleared destination kasice,our stand information lima 1007 ready for startup clearance destination kosice,0.8888888888888888,1.0
768," Slová government 004, information mic, time 57, QNH 1008, klid to kosice from runway 13, Vajenitra 1 jenky departure, initial climb altitude 5000 feet, start up approved, squawk 6746.", slovak air force 004 rhein radar 132.4 tschauner departure initial climb altitude 5000 feet st prex approved squawk 6746,slovak government 004 information mike time 57 qnh 1008 cleared to kosice from runway 13 via nitra 1 yankee departure initially climb altitude 5000 feet startup approved squawk 6746,0.6206896551724138,1.105263157894737
769," Clear to land, runway 16, right, channel 7301", clear to land runway 16 right channel 7301,cleared to land runway 16 right china southern 301,0.875,0.5
770," City Tower, good evening, Singapore 7298 is 16 right.", city tower good evening singapore 7298 is 16 right,sydney tower good evening singapore 7298 is 16 right,0.5555555555555556,0.1111111111111111
771, We target A-Rex at the border., hapag lloyd 800 rhein radar identified,tower good day rex 6464,1.0,1.0
772," Frick 6464, city tower, good afternoon.", hapag lloyd 6464 zurich airport radar identified good afternoon,rex 6464 sydney tower good afternoon,0.8333333333333334,0.6666666666666666
773," Sending tower, good morning, DTS746 established.", sabena 8006 good morning radar contact established,sydney tower good morning jetstar 746 established,1.0,0.5714285714285714
774," 246, Viditown",  swiss air 246 rhein radar identified,jetstar 746 sydney tower,2.0,1.0
775," Sorry, you know, the 2012 is just outside of Aguagala for what's at right.", sorry tag 2012 is just outside of aguagala for what's at right,tower united 2012 is just outside gala for 16 right,0.6428571428571429,0.5
776," Continue approach for Connie 835, and sir, we'd like, I think with the earlys we can make is probably going to be Gulf 1 for Connie 835.", continue approach for connie 835 and sir we would like to fly with the earlys we can make it probably going to be golf 1 for connie 835,continue approach for connie 835 answer with mike i think we ll be able if we can make it it s probably gonna be golf or golf 1 for connie 835,0.8518518518518519,0.5714285714285714
777," Okay, 35 copy.", ok 35 copy,connie 835 copy,1.0,0.6666666666666666
778," And just for the orange, short delay waiting on a release from Japan.", and just for the orange short delay waiting on a release from japan,twin jet 50 on a short delay waiting on our release from the back,0.6153846153846154,0.6153846153846154
779, Sydney Tower Evening Concert 7701 now at the International, swiss air 1077 own navigation to rhein radar,sydney tower evening qantas 7701 now at 3 international,0.6666666666666666,1.125
780, Tarr County 835 on the ILS 168, tarom 835 own the ils 168,tower connie 835 on the ils 163,0.5714285714285714,0.6666666666666666
781, City of Darkwater is 9.23 heavy., city of dark water is 9232 good day,turning air cross 923 heavy,1.0,1.0
782," 20923, have a Sydney Tag Day.",  swiss air 20923 have a sydney tag day,contract 923 heavy sydney tower good day,1.1666666666666667,0.875
783," 16R, clear land, JX7434.",  air malta 16 radar clear lombardia jet 7434,16 right cleared to land jet ex 7434,2.0,0.875
