,whisper_text,llm_output_text,correct_text,whisper_wer,llm_output_wer
642,roger and 1202 tower alo again cross runway 28 on juliett connect aprim 1 to 1.755 good bye, roger and 1202 turn right again cross runway 28 on juliet contact rhein 134.55 good bye,legend 1202 tower hello again cross runway 281 juliett connect apron 121.755 good bye,0.5,0.625
643,winshack for anew 1434 degrees to not, air france 4814 descend to flight level 340,wind check for runway 1434 degrees 2 knots,0.7142857142857143,1.0
644,fraction 498 alfa rosa vision there will be crossing traffic i ll call you back, klm 498 alfa rosa rhein radar contact i ll call you back,fraction 498 alfa hold position there will be crossing traffic i call you back,0.2,0.75
645,right right, roger,ready to touchdown,1.5,3.0
646, 47 on giliet,  tarom 47 own giliet,( er) 47 on juliett,1.0,1.0
647, Santurk 947 tauvi tagi svi캠u캬iet cross runway 28 contact aprin 1 to 1.755 bye, sabena 947 tauvi tagi swiss air 1345 bye,sun turk 947 tower taxiway juliett cross runway 28 contact apron 121.755 bye,0.6428571428571429,1.375
648,roger roger 3520 hotel good afternoon line up runway 10 report ready, roger roger 3520 hotel good afternoon line up runway 10 report ready,royal air maroc 352 zurich tower good afternoon line up runway 10 report ready,0.5,0.5
649, rogeri m휆s tev iekko rogeri alfa iekko rogeri iekko rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri rogeri, ro,roger then taxi via all alfa and echo on taxiway echo hold short runway 10,0.9911504424778761,15.0
650, United 135 win 0 30 degrees 10 knots rambai 28 kur tago, united 135 win 030 degrees 10 knots rhein radar 28 kilo tango,united 135 wind 030 degrees 10 knots runway 28 cleared takeoff,0.5833333333333334,0.4166666666666667
651,lufst du so 4 kilo die fahrt zur brian, lufthansa 4 kilo delta flight zur bahn,swiss 204 kilo departure bye,0.8888888888888888,0.8571428571428571
652,roger bye bye 6204 good bye, roger bye bye 6204 good bye,departure good bye swiss 204 kilo,0.8333333333333334,0.8333333333333334
653,united 135 say hello push back and start of is approved, united 135 say hello push back and start of is approved,united 135 apron hello push back and startup is approved,0.2727272727272727,0.2727272727272727
654, Tvies 92 identified climb to flight level 120 and report posten altitude, tag vias 92 identified climb to flight level 120 and report post climb altitude,swiss 92 identified climb to flight level 120 and report passing altitude,0.16666666666666666,0.2857142857142857
655, hallo ar nohram 87 liski bravo direktau lina brava 110, hapag lloyd 87 rhein radar direct zurich 110,hello air nostrum 87 whiskey bravo zurich tower line up runway 10,1.0,1.375
656,sing for t46 contactation 1 to 1.755 bye bye, singapore for t46 contact rhein 132.55 bye bye,singapore 346 contact apron 121.755 bye bye,0.7777777777777778,0.5
657, Buskadinga indietango hoteltau ar ontaxi vei kilo cross runway 28 connect aprim 1 to 1.755 bye bye, hapag lloyd 9300 turn right heading 1755 bye bye,oscar echo india tango hotel tower on taxiway kilo cross runway 28 contact apron 121.755 bye bye,0.7647058823529411,1.6666666666666667
658, Foxen sierra foxen 584 papa taga hello again actually ho position shortly, fox air 6584 papa taga hello again actually heading 270,foxtrot sierra foxtrot 584 papa tower hello again actually hold position shortly,0.3333333333333333,0.8
659,albi 77 taxi on zulu and bravo hold short runway 16, alitalia 777 taxi on zurich and bravo hold short runway 16,copy 77 taxi on zulu and bravo hold short runway 16,0.09090909090909091,0.2727272727272727
660,hotel bravo yankee truid golf good afternoon behind the lining of pc 24 line up runway 28 behind, hotel bravo yankee tango guten tag good afternoon bye bye,hotel bravo yankee juliett golf good afternoon behind you lining up pg 24 line up runway 28 behind,0.2222222222222222,1.4
661,airair 4652 hello line up runway 10, aero lloyd 4652 hello london 10934,hotel 465 tower hello line up runway 10,0.42857142857142855,1.1666666666666667
662, delta hotel golf vien 050 degrees 12 knots kasting 17 runga i14 kvalitair, delta hotel golf vien 050 degrees 12 knots kasing 17 rhein 14 kilo charlie,delta hotel golf wind 050 degrees 12 knots gusting 17 runway 14 cleared to land,0.5384615384615384,0.42857142857142855
663, Diedil휆m ar vi흨u vokta ieta ota koiz, delta india mike alfa kilo tango india ota kaiser,cleared to land runway 14 delta hotel golf,1.1428571428571428,1.0
664,united 135 tower hello behind lufthansa line up runway 28 behind, united 135 tschuss good morning climb flight level 330,united 135 tower hello behind lufthansa line up runway 28 behind,0.0,1.0
665,united 135 behind contact line of the way, united 135 behind contact rhein radar 134.4,united 135 behind lufthansa line up runway,0.5,0.5714285714285714
666,november 4 charlie golf contact paris 1 and 8 that is the new avanjet at us, november 4 charlie golf contact paris 132.4 tschuss,november 4 charlie golf contact tower 118.105,0.6875,0.375
667,tango kilo alfa wind 040 0 turn air 10 please take off, tagango kilo alfa rhein 0400 turn air 10 please take off,tango kilo alfa wind 040 degrees 10 knots on the 10 cleared for takeoff,0.6666666666666666,1.0
668, hotelos kari훮ko the second traffic is now just overhead whiskey 1 opposite, hotelos karin 2 traffic is now just overhead whiskey 1 opposite,hotel oscar echo the second traffic is now to overhead whiskey 1 opposite,0.3333333333333333,0.5454545454545454
669," Tagad halloween, portu ar mindenu 6 vi흨i ir braju 28 kilo", tagad halloween portu airmen 6 vhf iraq braus 28 kilo,tower hello again air portugal 926 approaching right 28 kilo,0.8181818181818182,0.8
670,air portugal 926 lai kilo cross from midu ir tankanta xt aprn 121.75, air portugal 926 rhein kilo cross from midu to st prex 121.75,air portugal 926 at kilo cross runway 28 then contact the apron 121.755,0.6153846153846154,0.6666666666666666
671, sierra papa foxta bravo alfa tarva hallo holdi positiona krui veik, sierra papa foxta bravo alfa tango rhein radar hold climb flight level 330,sierra papa foxtrot bravo alfa tower hello hold position i ll call you back,0.9090909090909091,0.7692307692307693
672,delta tango tango taxi via alfa echo 6 hold short of randwui 16, delta tango tango taxi via alfa echo 6 hold short of rheinwui 16,delta tango tango taxi via alfa echo 6 hold short of runway 16,0.07692307692307693,0.07692307692307693
673,hotel hotel charlie you are at the city air frequency change approved bye bye, hotel hotel charlie you are cleared to climb flight level 330 bye bye,hotel delta charlie your re at the ctr frequency change approved bye bye,0.35714285714285715,0.6923076923076923
674, rega 1 inkl훮ju sestilu with mi you may leave the frequency, roger 1 in kilo sestilu with me you may leave the frequency,rega 1 in case you still with me you may leave the frequency,0.45454545454545453,0.3333333333333333
675,hotel bravo kilo hotel review 8 been hallo qn 82024 taxi to roger position papa 1, hotel bravo kilo hotel rhein review 8 been hallo qn 82024 taxi to roger position papa 1,hotel bravo kilo hotel romeo apron hello qnh 1024 taxi to holding position papa 1,0.4375,0.47058823529411764
676,and report ready for departure once you are clear of the inbound hotel delta lima, and report ready for departure once you are clear of the inbound hotel delta lima,and report ready for departure once your re clear after inbound hotel delta lima,0.26666666666666666,0.26666666666666666
677, parairos 278 juliet mike 020 degrees 13, paris 2787 juliet mike 020 degrees 13,air nostrum 78 juliett mike 020 degrees 13,0.5714285714285714,0.5714285714285714
678,katari 02 my contact way juliett cross runway 10 contact april 1 to 1.755 good bye, katarina 02 my contact way juliet cross runway 10 contact rhein 134.55 good bye,qatari 02 mike on taxiway juliett cross runway 10 contact apron 121.755 good bye,0.5,0.5
679,airport sku 931 charlie kontakti departs good bye, airport sku 931 charlie contact rhein radar good bye,air portugal 931 charlie contact departure good bye,0.5,0.4444444444444444
680, bye bye, bye bye,departure bye air portugal 931 charlie thank you,3.5,3.5
681,german air canada 7216 heavy with you were established 6 miles 14, german air canada 7216 hapag lloyd with you were established 6 miles 14,tower guten morgen air canada 7216 heavy with you we re established 6 miles 14,0.4166666666666667,0.5384615384615384
682,air canada 7216 tag morning wind 3530 degrees 3 knots runway 14 cleared to land, air canada 7216 tag morning wind 3530 degrees 3 knots rhein radar 14 cleared to land,air canada 7216 tower good morning wind 350 degrees 3 knots runway 14 cleared to land,0.2,0.3125
683, taga berg 155 feet to par jau monta xtra veikko holt 큄ot randai 10, taga berg 155 feet to par jet monta extra veikko holt rhein radar 10,dagobert 1553 to confirm on taxiway echo hold short runway 10,0.8571428571428571,0.8571428571428571
684, Tango charlie november kilo alfa aprin hello turn left vair alfa nienki 210 foxtrot 73, tag charlie november kilo alfa apron hello turn left vair alfa niner kilo 210 foxtrot 73,tango charlie november kilo alfa apron hello turn left via alfa yankee 210 foxtrot 73,0.26666666666666666,0.25
685,roger roger 352 contact zurich apron 121.855 good bye, roger roger 352 contact zurich apron 121.855 good bye,royal air maroc 352 contact apron 121.855 good bye,0.4444444444444444,0.4444444444444444
686, 12.855 vispairi merci 525,  swiss air 12855 zurich merci bonjour 525,121.855 good bye royal air maroc 352,1.75,1.0
687,hotel of lima contact april 1 to 1.55, hotel olima contact rhein 121.55,hotel delta lima contact apron 121.855,0.625,0.8
688,aira torm 788 mike zurich hallo wind 180 degrees forno torm vivenu fulkl adaland, aero lloyd 788 mike zurich hapag lloyd 180 degrees fly now turn right to zurich airport milan 13454,air nostrum 78 juliett mike direct hello wind 180 degrees 4 knots runway 14 cleared to land,0.9285714285714286,0.8888888888888888
689,kl tollaan 1478 julen bye, kl toll air 1478 julien bye,cleared to land 14 air nostrum 78 juliett mike,1.8,1.3333333333333333
690,hallu point runway 31 via foxtrot and cross the runway 04 your chance 31 correction 13 due i think, hapag lloyd 5555 rhein radar 132.4 tschuss,holding point runway 31 via foxtrot and cross runway 04 euro trans 21 correction 13 juliett thank you,0.42105263157894735,2.5714285714285716
691, 13 juliet correction position 2 foxtrot,  swiss air 1377 correction position 2 foxtrot,13 juliett correction position 2 foxtrot,0.16666666666666666,0.42857142857142855
692, 2 foxposes ies irogeru 43 juliet,  swiss air 4371 rhein radar identified,2 foxtrot euro trans 13 juliett,0.8333333333333334,1.0
693, Toppiet 201 and via foxtrot line up 31 reporta reiting, top speed 201 and via foxtrot lufthansa 31 report your heading,elite jet 201 and via foxtrot line up 31 report ready,0.4,0.5454545454545454
694,air trans 1382 it request push and start, air trans 1382 request push and start,euro trans 13 juliett request push and start,0.375,0.42857142857142855
695, Good evening air trans 13 juliett starp and push back approved position to foxtrot squawk 4425, good evening air trans 137 juliett starp and push back approved position to foxtrot squawk 4425,good evening euro trans 13 juliett startup and push back approved position to foxtrot squawk 4425,0.1875,0.1875
696, squawk 425 and stasi mprusis pre   approved position fo  to fo, squawk 425 and st prex mprusis pre approved position for to fo,squawk 4425 and start and push pre approved position fox 2 foxtrot,0.6363636363636364,0.5833333333333334
697, saha itavertam treds 401 dobra ieti aprim charlie infranos du hengu redu for start up kliena destinationu os terau limau burku ien캠u 1017, sabena 831 tschuss good morning i ll be on my way to rhein radar contact charlie india foxtrot sierra mike climb flight level 330,stefanik tower top jet 401 dobry den apron charlie in front of the hangar ready for startup cleared destination ostrava lima on board qnh 1017,0.9565217391304348,1.0416666666666667
698, panikta oska vaira stelli indie alfa final hrana 13 oska vaira stelli indie alfa, pinair oscar india alfa final rhein 130.,stefanik tower oscar mike charlie india alfa final runway 13 oscar mike charlie india alfa,0.7857142857142857,1.5714285714285714
699, oscaramai iekcij훮 rindija alfa rannuvi 13 klietu lent wind 130 degrees 8 knots, swiss air 1001 rhein radar 130.8 knots,oscar mike charlie india alfa runway 13 cleared to land wind 130 degrees 8 knots,0.6153846153846154,2.0
700, saffa niikt taros kamairi ireli indie alfa quest, saffa nik taros kamerad iraq india alfa squawk,stefanik tower oscar mike charlie india alfa request,0.875,0.75
701, iessu viet, aero lloyd 5555 zurich 13452,yes go ahead,1.5,1.0
702, tras603 taxi to holding par anrui 13 via delta foxtrot, trasadingen 603 taxi to holding paris 13.13 via delta foxtrot,tel 603 taxi to holding point runway 13 via delta foxtrot,0.4,0.4
703, oscar kilo alfa golf limas kok 46746, oscar kilo alfa golf lima kok 46746,oscar kilo alfa golf lima squad 46746,0.2857142857142857,0.14285714285714285
704, bye bye, bye bye,6746,1.0,1.0
705,and then 1 alfa would be more suitable your transfer what do you do thank you, and then 1 alfa would be more suitable your transfer what do you do thank you,november 1 alfa would be more affordable euro trans 13 juliett thank you,0.5625,0.5625
706, t훮 natri훮li sas  fusos ko m큰jau tavos 큄ikr훮  sikr카s, tag lufthansa 5555 descend flight level 330,time air 397 foxtrot call me on tower frequency please,1.1111111111111112,1.4285714285714286
707, bye, bye,roger,1.0,1.0
708, sri tikt aropa iekamai boppa l큰dnieta tras 613 stabli탑ai ales 31, sabena 8500 own navigation rhein radar 132.4,stefanik tower pekne popoludnie tatra 613 establish ils 31,0.8181818181818182,1.2857142857142858
709, Tatra 613 doberu popoludne stefa nektavra rano 31 cleared to land wind 300 degrees 190 noc maximum 33 noc, tarom 613 doberu poludne st prex neustadt 31 cleared to land flight level 300 degrees 190 no cross maximum 330 no cross,tatra 613 dobre popoludnie stefanik tower runway 31 cleared to land wind 300 degrees 19 knots maximum 33 knots,0.47368421052631576,0.6363636363636364
710, runway 31 cleared to entatra 613, roger turn left to 613,runway 31 clear to land tatra 613,0.5,1.0
711, and after landing the grid via delta, and after landing the grid via delta,and after landing vacate via delta,0.2857142857142857,0.2857142857142857
712,lufthu endinga airi lota 613, lufthansa 831 zurich 132.4,after landing via delta 613,0.8,1.25
713, delta bravo bravo line up rana 81 reporti redd카t par departure, delta bravo bravo lufthansa 81 report your heading,delta bravo bravo line up runway 31 report ready for departure,0.45454545454545453,0.875
714,delta bravo bravo lining up runway 31 we are ready for departure, delta bravo bravo lining up runway 312 we are ready for departure,delta bravo bravo lining up runway 31 we are ready for departure,0.0,0.08333333333333333
715,roger, roger,roger,0.0,0.0
716, Starvek pushtu regeri provu position 2 fox rod squawk 4407 newtrans 13 juliet, star alliance pushtu regeri provo position 2 fox roger squawk 4407 new trans 13 juliet,startup push back approved position to foxtrot squawk 4407 euro trans 13 juliett,0.7692307692307693,0.6666666666666666
717, runway 31 cleared to lande vinko pieto vieta 704, roger runway 31 cleared to land vinko pieto vieta 704,runway 31 cleared to land we copied top jet 704,0.5555555555555556,0.5
718, ietis 5335 projwing fox 16 redzi forti par캠u, jetset 5335 proceed direct fox 16 rhein radar 134.4,euro trans 5335 approaching fox 16 ready for departure,0.75,0.7777777777777778
719, Bietens 13 julieta stada ir b큰t tur on diskretion, belair 137 juliet stada india rhein radar contact,euro trans 13 juliett startup approved own discretion,1.0,1.0
720, Tad apru un viskai큄an ietr훮du 13 juliet, tag apru unviskai st prex milan 137 good day,startup own discretion euro trans 13 juliett,0.8571428571428571,1.0
721, Object 402 vair delta foxtrot 1033, hapag lloyd 402 zurich 1324 tschuss,top jet 402 via delta foxtrot 133,0.6666666666666666,1.0
722, delta foxtrot 7340, delta foxtrot 7340,delta foxtrot 133 top jet 402,1.3333333333333333,1.3333333333333333
723, stefanikt tagad ietrind 1411 ala s 31, st prex tagad ietrind 1411 ala s 31,stefanik tower good day austrian 1411 ils 31,1.0,0.875
724, 0 trans 13 juliet taxi 2 olimpena randv카 040 via alfa delta, transwede 1377 taxi 2 olimbene rhein radar 040 via alfa delta,euro trans 13 juliett taxi to holding point runway 04 via alfa delta,0.5833333333333334,0.8181818181818182
725,affair delta ruling point 040 you are transformed rejuven, aero lloyd 504 rhein radar 132.4 good bye,alfa delta holding point 04 euro trans 13 juliett,0.7777777777777778,1.125
726, stafelikt s훮k ta bridairna hamburg 692 lima stablie stairis ramb휆j 316.5 dienu, st prex lufthansa 692 lima stabila stairis rhein 316.5 dienna,stefanik tower dobry den burg 692 lima stop established runway 316 point 5 dme,1.0,1.2
727, air hamburg 692 lima stefan카gi tagad no brieden, air holland 692 lima st prex tagad no breden,air hamburg 692 lima stefanik tower dobry den,0.5,0.6666666666666666
728, wind 220 degrees 5 knots variable between 170 and 230 degrees maximum 10 minimum 3 rana 81 klietu lent, wind 220 degrees 5 knots variable between 170 and 230 degrees maximum 10 minimum 3 rhein 81 kilo lloyd,wind 220 degrees 5 knots variable between 170 and 230 degrees maximum 10 minimum 3 runway 31 cleared to land,0.2631578947368421,0.2631578947368421
729, oscar mike i큄 mike o teksi bet vi흨i hankas via foxtrot, oscar mike india mike o tschuss mike o tschuss via foxtrot,oscar mike echo lima echo taxi between anchors via foxtrot,0.6363636363636364,0.6363636363636364
730, Tags nduris vair fox tautos kai airi lipa airi, tag nederland air force fox tango kilo alfa india rhein radar 1324,taxi between anchors via foxtrot oscar mike echo lima echo,1.1111111111111112,1.0
731, taxi hall dipto 31 via foxtrot klausa rambie 040 lai governmenties 004, tag taxi hall dippo 31 via foxtrot kilo rhein radar 040 good bye,taxi holding point 31 via foxtrot cross runway 04 slovak government 004,0.5833333333333334,0.6923076923076923
732, Dark blue 54 romeo stjupaini tagad to predano rannu 81 cleared to lenti 0 80 degrees 6 knots, dark blue 54 romeo st johann st prex tagad to predauna rannu 81 cleared to lenti 080 degrees 6 knots,dark blue 54 romeo stefanik tower dobre rano runway 31 cleared to land wind 080 degrees 6 knots,0.5555555555555556,0.55
733, 831 cleared to radar blue 5 o r mal, hapag lloyd 831 cleared to radar contact bonjour,right 31 cleared to land dark blue 54 romeo,0.8888888888888888,1.0
734, oscar golf echo continue to finala randvair 22 trafikies just now b for shortly before landing, oscar golf echo continue to finala rhein radar 22 traffic identified,oscar golf echo continue to final runway 22 traffic is just now before shortly before landing,0.375,0.9090909090909091
735, Diersaun 126 vair delta online numberan v0 for, delta india 126 zurich radar contact good bye,b air 712 taxi via delta line up runway 04,1.125,1.25
736, m휆r delta laika 04 prie 712, meridiana delta lima 04 prex 712,via delta line up 04 b air 712,0.8333333333333334,0.8333333333333334
737, sieta vi흨a tagad bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo bravo, si,stefanik tower dobry den elite jet 801 crossing 2 right base runway 13,1.0,13.0
738, are you looking out for a direct link call for mikey will you malima, are you looking out for direct climb call for mike will you maintain 270,looking out for a traffic oscar mike kilo lima lima,0.7142857142857143,0.7142857142857143
739, roger ja ja straf카gi zoni or 11 o klok 1 mile, roger jetset st prex 110 kilo 1 mile,roger just traffic is on your 11 o clock 1 mile,0.5454545454545454,1.0
740,tuniet 1018 aina au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au au, tun,qnh 1018 after keep the proceeding to victor,0.995475113122172,8.0
741, klieto l휆n airanv휆j 31 and please say again the wind, klm 800 rhein radar 132.4,cleared to land runway 31 and please say again the wind,0.4,2.2
742, 280 degreesu 11 knots maksimum 18 minimum 6 knots,  swiss air 280 degrees set 11 knots maximum 18 minimum 6 knots,280 degrees 11 knots maximum 18 minimum 6 knots,0.2222222222222222,0.25
743, parisens t훮du prudu tam prasidiem 3 foxtroti naskuok 440 tur ir transformi ir juliet, paris airport tschuss du pru du tam prasident 3 foxtrot naskuok 440 turin transformi ir juliet,push and start approved on position 3 foxtrot on squawk 4402 euro trans 13 juliett,1.0,0.9375
744, oscargo ferogera descend to trafikolti tuit 1500 viis, swiss air 480 descend to trasadingen 1500 feet,oscar golf echo roger descend to traffic altitude 1500 feet,0.875,0.75
745, lai desendik 1 500 feet auzik j큰ta skam휆r ir galsa ko iekko, lufthansa descend 1500 feet auzins jeta skam tschuss good bye,start descending 1500 feet altitude oscar mike alfa golf echo,0.9166666666666666,0.8
746, target 704 taxi via delta to 8 un charlie, tag 704 taxi via delta to 8.1 charlie,elite jet 704 taxi via delta to apron charlie,0.4444444444444444,0.375
747, 4kair 4745 frequency change ap route lai pautr tieta pekna l휆d, klm 4745 frequency change ap route lausanne payerne lunda,slovak airforce 7445 frequency change approved dopocutia pekny let,0.9090909090909091,0.8888888888888888
748," Dobri, pulni큄t es panikt avro bm 941 ailis 31", delta india 1000 good bye,dobre popoludnie stefanik tower b air 941 ils 31,0.7777777777777778,1.8
749, biet 94 masz chefani ikt훮vru peki ap olunie vint 310 degrees 8 knots vairia buviet vins 270 and 330 degrees rannu ir 31 klietu ant, belgian 944 set course direct to pegulau 270 and 330 degrees rhein radar 31 kilo india 132.4,b air 941 stefanik tower pekne popoludnie wind 310 degrees 8 knots variable between 270 and 330 degrees runway 31 cleared to land,0.68,1.1176470588235294
750, Rundran 31 klidu olenbien 941, roger radar 31 kilo lombard 941,runway 31 cleared to land b air 941,1.2,1.1666666666666667
751,2036 thanks for your help 1 3 juliett starving push and start call you for taxi, 2036 thanks for your help 137 decimal 48 squawk 5555,2036 thanks for your help 13 juliett start and push and start call you for taxi,0.25,1.1
752, koj ieskuok 4404, korean air 8304,roger squawk 4404,0.6666666666666666,1.0
753,alright so then yeah talk to you in 1 kilo would be much better your transfer 13jul  thank you, alright so then yeah talk to you in 1 kilo good bye your transfer 13 julia thank you,right so then yeah tovka 1 kilo would be much better euro trans 13 juliett thank you,0.47368421052631576,0.6666666666666666
754, 0 trans 13 juliet roger sov rikli ida vair tofka 1 kilo departs off runway 31 indiesa klm 5000 feet, transwede 1377 roger soveir rikli ida vatican 1 kilo descend to flight level 310 indesasa klm 5000 feet,euro trans 13 juliett roger so recleared via tovka 1 kilo departure of runway 31 initial climb 5000 feet,0.55,0.8333333333333334
755,retain the topscam 1 kilo departure don t maintain 1 and you should climb 5 thousand feet and request push a start you turn 1 to dilute, retention topscom 1 kilo departure don t maintain 1 and you should climb 5 thousand feet and request pusset st prex turn 1 to diluette,recleared at tovka 1 kilo departure runway 3 initial climb 5000 feet and request push and start euro trans 13 juliett,0.6666666666666666,0.76
756, 0 trans 13 juliett pusiem st훮li provst fasing foxtrot and squawk 4403, tarom 137 juliett pusset st prex provst fasing foxtrot and squawk 4403,euro trans 13 juliett push and start approved facing foxtrot and squawk 4403,0.5,0.6666666666666666
757, Paldi irei puz카tions t훮da aproved position 5 foxtrot ms guk 4423 par visu 6276, paldi iraq puzstaff tschuss approved position 5 foxtrot mike squawk 4423 parvis 6276,roger position start approved position 5 foxtrot and squawk 4423 for wizz air 6276,0.7142857142857143,0.6153846153846154
758, stiffa iktavura ahoj top 202 establish final trek rmp31, st prex ikea aviva ahoj top 202 establish final trasadingen rhein 131,stefanik tower ahoj top jet 202 established final track rnp 31,0.7777777777777778,0.75
759, topjet 202 stefan카gtau varu to bri zene wind 310 degrees 21 knots rannu vairi 31 kliet to lent, top jet 202 st prex airport radar contact zurich 132.1 tschuss,top jet 202 stefanik tower dobry den wind 310 degrees 21 knots runway 31 clear to land,0.6111111111111112,1.2727272727272727
760, aran vai 3 1 kliptu lentu ap tietu 0 2, air france 31 kilo lloyd ap tiet 02,runway 31 cleared to land top jet 202,1.0,1.0
761, stefaniks tau ir oscar mike echo echo altitude 6000 feet and descending to 2000 feet, st prex tau ir oscar mike echo echo alfa 6000 feet and descending to 2000 feet,stefanik tower oscar mike echo lima echo altitude 6000 feet and descending to 2000 feet,0.26666666666666666,0.375
762, vairu bieti bauds victor in 40 sikrs and request an approach information call back qn h1020, airbus 321 bietschi bavaria victor india 40 sikrs and request an approach information call back zurich 1020,we would be at about victor in 40 seconds and requesting approach information information quebec qnh 1020,0.75,0.7058823529411765
763, lambur 498 ir lim훮tiks via delta line up 040 reporta redzi, lambour 498 rhein radar contact zurich 1342 report your heading,november 49 xray lima taxi via delta line up 04 report ready,0.7272727272727273,1.2
764, 4 double line up 04 kovi ir meda iedi novemberu for mien iegli, 48 double lufia 04 kovi rhein meda iedi november for miele igli,via delta line up 04 call you when ready november 49 xray lima,0.7692307692307693,0.9166666666666666
765,hag  shtief reingit abru  sva  go reims 004 do beretano, hapag lloyd 602 reingau svafa go rhein 004 doberting,stefanik tower slovak government 004 dobre rano,0.9,1.0
766, slova government 004 sifairi inkta par thebreda ana, slova air 004 set course inkta prague radar 132.4,slovak government 004 stefanik tower dobre rano,0.75,0.8888888888888888
767, Aura stain information lima 1007 m휆radi for stara pkl ierens estimation ko 큄i t훮, aero stain information lima 1007 meridiades for stara pkl ierens estimation ko 1334,our stand information lima 1007 ready for startup clearance destination kosice,0.7142857142857143,0.6923076923076923
768, slova government 004 information mike time 578 cleared to korsi tse fram randvair 13 viens travani enki debattura ind탑i klimb bulti t큰t 5000 feet start ava prov skok 6746, slova government 004 information mike time 578 cleared to korsi tschaffringen st prex bye bye,slovak government 004 information mike time 57 qnh 1008 cleared to kosice from runway 13 via nitra 1 yankee departure initially climb altitude 5000 feet startup approved squawk 6746,0.6896551724137931,1.4666666666666666
769,cleared to land ryaway 16 right turn to 7301, cleared to land rhein 16 right turn to 7301,cleared to land runway 16 right china southern 301,0.4444444444444444,0.4444444444444444
770,signalita good evening Singapore 7298 is 16 right, swiss air 4898 is 16 right,sydney tower good evening singapore 7298 is 16 right,0.375,1.0
771, taginai reiksi seuraava, taginair reims set course zurich,tower good day rex 6464,1.6666666666666667,1.0
772, correct 6464 sinne j채채 kuraasen, correct 6464 sinne jahresen,rex 6464 sydney tower good afternoon,1.0,1.25
773,sitting air good morning jessar 746 established, sabena 806 good morning jetset 746 established,sydney tower good morning jetstar 746 established,0.42857142857142855,0.42857142857142855
774,tun contact 46 the tower, tun contact 46 the tower,jetstar 746 sydney tower,0.8,0.8
775,saudia nato 2812 is just outside gala for what s right, saudia 92812 is just outside of rhein radar contact good bye,tower united 2012 is just outside gala for 16 right,0.45454545454545453,0.8181818181818182
776,continue approach for canning 835 and zurich we'd like i think with the earliest we can make is probably going to be golf or golf 1 per canning 835, continue approach for canning 835 zurich we would like to think with the earliest we can make is probably going to be golf or golf 1 per canning 835,continue approach for connie 835 answer with mike i think we ll be able if we can make it it s probably gonna be golf or golf 1 for connie 835,0.5862068965517241,0.6206896551724138
777,kl 35 copy, kl 35 copy,connie 835 copy,0.6666666666666666,0.6666666666666666
778,and it s far as orange of delay waiting on a release from the back, and it s far as orange of delay waiting on a release from the back,twin jet 50 on a short delay waiting on our release from the back,0.5333333333333333,0.5333333333333333
