file,whisper_text,correct_text
atcosim_train6706.wav,swiss air 488 continue present heading until advised,swiss air 488 continue present heading until advised
atcosim_train6707.wav,lufthansa 4393 descend flight level 310,lufthansa 4393 descend flight level 310
atcosim_train6708.wav,u s air 14 good morning radar contact heading of 090 and descend flight level 340,u s air 14 good morning radar contact heading of 090 and descend flight level 340
atcosim_train6709.wav,aviva 9081 descend to flight level 330,aviva 9081 descend to flight level 330
atcosim_train6710.wav,air france 356 squawk 7536,air france 356 squawk 7536
atcosim_train6711.wav,swiss air 488 continue climb flight level 300,swiss air 488 continue climb flight level 300
atcosim_train6712.wav,foxtrot sierra india contact milan on 13452 bye bye,foxtrot sierra india contact milan on 13452 bye bye
atcosim_train6713.wav,jetset 442 descend flight level 250,jetset 442 descend flight level 250
atcosim_train6714.wav,u s air 14 descend flight level 330,usaus air 14 descend flight level 330
atcosim_train6715.wav,air france 356 turn left heading of 250,air france 356 turn left heading of 250
atcosim_train6716.wav,lufthansa 4393 turn left heading of 085,lufthansa 4393 turn left heading of 085
atcosim_train6717.wav,air france 3261 contact geneva 13315 bye bye,air france 3261 contact geneva 13315 bye bye
atcosim_train6718.wav,aviva 9081 descend flight level 290,aviva 9081 descend flight level 290
atcosim_train6719.wav,aero lloyd 517 proceed direct trasadingen and then karlsruhe,aero lloyd 517 proceed direct trasadingen and then karlsruhe
atcosim_train6720.wav,lufthansa triple 50 proceed on heading of 230,lufthansa triple 50 proceed on heading of 230
atcosim_train6721.wav,german air force 4901 contact geneva 13315 bye bye,german air force 4901 contact geneva 13315 bye bye
atcosim_train6722.wav, inter 320 papa hotel contact reims on 1344 bye bye,air inter 320 papa hotel contact reims on 1344 bye bye
atcosim_train6723.wav,cotam 1141 turn right heading of 100,cotam 1141 turn right heading of 100
atcosim_train6724.wav,sabena 826 alfa good morning squawk 7531,sabena 826 alfa good morning squawk 7531
atcosim_train6725.wav,lufthansa triple 50 direct fribourg,lufthansa triple 50 direct fribourg
atcosim_train6726.wav,cotam 1141 set course direct fusse further contact now milan on 13452 bye bye,cotam 1141 set course direct fusse further contact now milan on 13452 bye bye
atcosim_train6727.wav,air france 356 climb flight level 320,air france 356 climb flight level 320
atcosim_train6728.wav,air france 356 climb flight level 320,air france 356 climb flight level 320
atcosim_train6729.wav,swiss air 488 own navigation tango,swiss air 488 own navigation tango
atcosim_train6730.wav,swiss air 488 own navigation inbound tango,swiss air 488 own navigation inbound tango
atcosim_train6731.wav,lufthansa triple 50 own navigation inbound fribourg and descend flight level 250,lufthansa triple 50 own navigation inbound fribourg and descend flight level 250
atcosim_train6732.wav,sabena 826 alfa radar contact confirm your cleared level,sabena 826 alfa radar contact confirm your cleared level
atcosim_train6733.wav,roger,roger
atcosim_train6734.wav,sabena 826 alfa climb flight level 300,sabena 826 alfa climb flight level 300
atcosim_train6735.wav,swiss air 6552 contact milan 13452 bye bye,swiss air 6552 contact milan 13452 bye bye
atcosim_train6736.wav,ltu 7756 good morning radar contact,ltu 7756 good morning radar contact
atcosim_train6737.wav,roger alitalia 292 squawk 2761,roger alitalia 292 squawk 2761
atcosim_train6738.wav,call you,call
atcosim_train6739.wav,speed way 3469 descend flight level 270,speed way 3469 descend flight level 270
atcosim_train6740.wav,ltu 7756 good morning radar contact climb flight level 290,ltu 7756 good morning radar contact climb flight level 290
atcosim_train6741.wav,u s air 14 own navigation fusse contact milan 13452 bye bye,u s air 14 own navigation fusse contact milan 13452 bye bye
atcosim_train6742.wav,lufthansa 4393 own navigation fusse contact milan 13452 bye bye,lufthansa 4393 own navigation fusse contact milan 13452 bye bye
atcosim_train6743.wav,aero lloyd 517 contact rhein control 12092 bye bye,aero lloyd 517 contact rhein control 12092 bye bye
atcosim_train6744.wav,alitalia 292 radar contact climb flight level 290,alitalia 292 radar contact climb flight level 290
atcosim_train6745.wav,sabena 826 alfa you are interested in 320,sabena 826 alfa you are interested in 320
atcosim_train6746.wav,sabena 826 alfa roger left turn by 15 degrees,sabena 826 alfa roger left turn by 15 degrees
atcosim_train6747.wav,speed way 3469 contact milan 13452 bye bye,speed way 3469 contact milan 13452 bye bye
atcosim_train6748.wav,aviva 9081 setkors inbound fusse contact milan on 13452 bye bye,aviva 9081 set course inbound fusse contact milan on 13452 bye bye
atcosim_train6749.wav,swiss air 488 contact rhein control 132.4 bye,swiss air 488 contact rhein control 132.4 bye
atcosim_train6750.wav,air france 356 direct morok,air france 356 direct morok
atcosim_train6751.wav,europa 381 roger good morning what is your position,europa 381 roger good morning what is your position
atcosim_train6752.wav,and confirm you set it to 80,and confirm you ve set it to 80
atcosim_train6753.wav,adria 1642 good morning squawk 2710,adria 1642 good morning squawk 2710
atcosim_train6754.wav, europa 381 kaut ko jau gribi posišanu fram willisau plis,europa 381 could you give me position from willisau please
atcosim_train6755.wav,yeah please kill him,yeah please kill him
atcosim_train6756.wav,iberia 352 correction 3422 good morning radar contact maintain flight level 340 proceed via willisau trasadingen and then nelli,iberia 352 correction 3422 good morning radar contact maintain flight level 340 proceed via willisau trasadingen and then nelli
atcosim_train6757.wav,lufthansa 4652,lufthansa 4652
atcosim_train6758.wav,8221 sorry,8221 sorry
atcosim_train6759.wav,lufthansa 8221 maintain 330 proceed trasadingen please,lufthansa 8221 maintain 330 proceed trasadingen please
atcosim_train6760.wav,ltu 7756 contact geneva 13315 bye bye,ltu 7756 contact geneva 13315 bye bye
atcosim_train6761.wav,air france 356 contact reims 1344 bye bye,air france 356 contact reims 1344 bye bye
atcosim_train6762.wav,jetset 442 contact milan on 13452 bye bye,jetset 442 contact milan on 13452 bye bye
atcosim_train6763.wav,alitalia 292 turn right by 15 degrees and climb flight level 320,alitalia 292 turn right by 15 degrees and climb flight level 320
atcosim_train6764.wav,iberia 3422 set course direct nelli,iberia 3422 set course direct nelli
atcosim_train6765.wav,aero lloyd 590 good morning radar contact maintain flight level 310 trasadingen canne,aero lloyd 590 good morning radar contact maintain flight level 310 trasadingen canne
atcosim_train6766.wav,sabena 826 alfa fly heading of 360,sabena 826 alfa fly heading of 360
atcosim_train6767.wav,lufthansa triple 50 contact milan 13452 bye bye,lufthansa triple 50 contact milan 13452 bye bye
atcosim_train6768.wav,united 69 good morning radar contact descend flight level 290,united 69 good morning radar contact descend flight level 290
atcosim_train6769.wav,good morning lufthansa 4652 radar contact maintain flight level 330 trasadingen st prex,good morning lufthansa 4652 radar contact maintain flight level 330 trasadingen st prex
atcosim_train6770.wav,adria 1642 radar contact set course direct hochwald,adria 1642 radar contact set course direct hochwald
atcosim_train6771.wav,sabena 826 alfa resume own navigation trasadingen,sabena 826 alfa resume own navigation trasadingen
atcosim_train6772.wav,alitalia 292 set course direct trasadingen,alitalia 292 set course direct trasadingen
atcosim_train6773.wav,ltu 7756,ltu 7756
atcosim_train6774.wav,cotam 1141 contact milan 13452,cotam 1141 contact milan 13452
atcosim_train6775.wav,air malta 100 good morning maintain flight level 340 and squawk 5717,air malta 100 good morning maintain flight level 340 and squawk 5717
atcosim_train6776.wav,good day shamrock 4822 radar contact descend flight level 330,good day shamrock 4822 radar contact descend flight level 330
atcosim_train6777.wav,lufthansa 8221 descend flight level 290,lufthansa 8221 descend flight level 290
atcosim_train6778.wav,united 69 contact milan 134.52 bye bye,united 69 contact milan 134.52 bye bye
atcosim_train6779.wav,transwede 107 contact geneva 13315 bye,transwede 107 contact geneva 13315 bye
atcosim_train6780.wav,alitalia 401 good morning radar contact maintain 310 call you back with climb,alitalia 401 good morning radar contact maintain 310 call you back with climb
atcosim_train6781.wav,alitalia 401 climb flight level 330 and your rate at least 2000,alitalia 401 climb flight level 330 and your rate at least 2000
atcosim_train6782.wav,that is correct alitalia 401 and turn left by 10 degrees,that is correct alitalia 401 and turn left by 10 degrees
atcosim_train6783.wav,shamrock 4822 descend to flight level 250,shamrock 4822 descend to flight level 250
atcosim_train6784.wav,good morning lufthansa 4575 radar contact proceed direct trasadingen nelli,good morning lufthansa 4575 radar contact proceed direct trasadingen nelli
atcosim_train6785.wav,good morning alitalia 117 radar contact descend flight level 330,good morning alitalia 117 radar contact descend flight level 330
atcosim_train6786.wav,iberia 3422 contact rhein control on 132.4 bye bye,iberia 3422 contact rhein control on 132.4 bye bye
atcosim_train6787.wav,alitalia 292 contact rhein control 120.92 bye bye,alitalia 292 contact rhein control 120.92 bye bye
atcosim_train6788.wav,sabena 826 alfa contact rhein control on 120.92 bye bye,sabena 826 alfa contact rhein control on 120.92 bye bye
atcosim_train6789.wav,lufthansa 4575 your rate of climb,lufthansa 4575 your rate of climb
atcosim_train6790.wav,roger and proceed direct trasadingen,roger and proceed direct trasadingen
atcosim_train6791.wav,alitalia 117 descend flight level 310,alitalia 117 descend flight level 310
atcosim_train6792.wav, and malta 100,air malta 100
atcosim_train6793.wav,air malta 100 proceed via negra trasadingen hochwald luxeuil,air malta 100 proceed via negra trasadingen hochwald luxeuil
atcosim_train6794.wav,lufthansa 4414 or netherlands air force 414,lufthansa 4414 and netherlands air force 414
atcosim_train6795.wav,netherlands air force 414 roger radar contact maintain flight level 350 call you back with descent,netherlands air force 414 roger radar contact maintain flight level 350 call you back with descent
atcosim_train6796.wav,alitalia 117 descend flight level 290,alitalia 117 descend flight level 290
atcosim_train6797.wav,alitalia 117 descend flight level 270,alitalia 117 descend flight level 270
atcosim_train6798.wav,lufthansa 8221 contact milan on 134.52 bye,lufthansa 8221 contact milan on 134.52 bye
atcosim_train6799.wav,shamrock 4822 contact milan on 13452 bye,shamrock 4822 contact milan on 13452 bye
atcosim_train6800.wav,alitalia 117 contact milan 13452 bye,alitalia 117 contact milan 13452 bye
atcosim_train6801.wav,lufthansa 4416 good afternoon radar contact maintain level 290 trasadingen canne,lufthansa 4416 good afternoon radar contact maintain level 290 trasadingen canne
atcosim_train6802.wav,turkair 925 good morning squawk 1005,turkair 925 good morning squawk 1005
atcosim_train6803.wav,air malta 100 turn left heading of 100,air malta 100 turn left heading of 100
atcosim_train6804.wav,lufthansa 4575 confirm climb 4320,lufthansa 4575 confirm climb 4320
atcosim_train6805.wav,lufthansa 4575 climb flight level 320,lufthansa 4575 climb flight level 320
atcosim_train6806.wav,air malta 100 confirm heading of 270,air malta 100 confirm heading of 270
atcosim_train6807.wav,adria 1642 contact reims on 1344 bye bye,adria 1642 contact reims on 1344 bye bye
atcosim_train6808.wav,europa 361 good morning radar contact maintain flight level 340 heading of 5035,europa 361 good morning radar contact maintain flight level 340 heading of 5035
atcosim_train6809.wav,jet aviation 7 o 1 sorry squawk 2732,jet aviation 7 o 1 sorry squawk 2732
atcosim_train6810.wav,netherlands air force 414 descend flight level 250,netherlands air force 414 descend flight level 250
atcosim_train6811.wav,europa 361,europa 361
atcosim_train6812.wav, turkis air 925 radar contact proceed direct hochwald and morok,turkish 925 radar contact proceed direct hochwald and morok
atcosim_train6813.wav,jet aviation 701 continue via trasadingen and then fribourg,jet aviation 701 continue via trasadingen and then fribourg
atcosim_train6814.wav,lufthansa 4652 contact geneva 13315 bye bye,lufthansa 4652 contact geneva 13315 bye bye
atcosim_train6815.wav,europa 361 good morning radar contact turn left heading of 035,europa 361 good morning radar contact turn left heading of 035
atcosim_train6816.wav,air malta 100 set course direct hochwald,air malta 100 set course direct hochwald
atcosim_train6817.wav,speed bird 77 whiskey whiskey good morning squawk 2720,speed bird 77 whiskey whiskey good morning squawk 2720
atcosim_train6818.wav,jet aviation 701 radar contact descend flight level 300,jet aviation 701 radar contact descend flight level 300
atcosim_train6819.wav,alitalia 485 roger call you back with further descent,alitalia 485 roger call you back with further descend
atcosim_train6820.wav,roger,roger
atcosim_train6821.wav,lauda 6869 good morning radar contact descend flight level 330,lauda 6869 good morning radar contact descend flight level 330
atcosim_train6822.wav,roger your rate at least 2000 please,roger your rate at least 2000 please
atcosim_train6823.wav,alitalia 485 descend flight level 250,alitalia 485 descend flight level 250
atcosim_train6824.wav,alitalia 485 a left turn heading of 180,alitalia 485 a left turn heading of 180
atcosim_train6825.wav,alitalia 401 heading south,alitalia 401 heading south
atcosim_train6826.wav,lauda 6869 descend flight level 310,lauda 6869 descend flight level 310
atcosim_train6827.wav,lauda 6869 roger rate 2000 please until passing 330,lauda 6869 roger rate 2000 please until passing 330
atcosim_train6828.wav,aero lloyd 590 contact milan 13452 bye,aero lloyd 590 contact milan 13452 bye
atcosim_train6829.wav,netherlands air force 414 contact milan 13452 bye,netherlands air force 414 contact milan 13452 bye
atcosim_train6830.wav,alitalia 401 resume own navigation canne,alitalia 401 resume own navigation canne
atcosim_train6831.wav,alitalia 485 own navigation canne,alitalia 485 own navigation canne
atcosim_train6832.wav,lauda 6869 your rate of descent 3000 until passing 330,lauda 6869 your rate of descend 3000 until passing 330
atcosim_train6833.wav,lufthansa 4575 contact rhein control 1324 bye,lufthansa 4575 contact rhein control 1324 bye
atcosim_train6834.wav,hapag lloyd 3551 good morning radar contact,hapag lloyd 3551 good morning radar contact
atcosim_train6835.wav,alitalia 487 good morning radar contact call you back with lower trasadingen saronno,alitalia 487 good morning radar contact call you back with lower trasadingen saronno
atcosim_train6836.wav,jet aviation 701 turn left heading of 255,jet aviation 701 turn left heading of 255
atcosim_train6837.wav,alitalia 401 contact milan 13452 bye,alitalia 401 contact milan 13452 bye
atcosim_train6838.wav,alitalia 485 contact milan on 13452 bye,alitalia 485 contact milan now on 13452 bye
atcosim_train6839.wav,roger further descent trasadingen traffic below,roger further descent trasadingen traffic below
atcosim_train6840.wav,speed bird 77 whiskey whiskey radar contact continue flight planned route,speed bird 77 whiskey whiskey radar contact continue flight planned route
atcosim_train6841.wav,affirm please,affirm please
atcosim_train6842.wav,europa 361 now direct tango and contact rhein control on 1324 bye bye,europa 361 now direct tango and contact rhein control on 1324 bye bye
atcosim_train6843.wav,lauda 6869 direct fusse,lauda 6869 direct fusse
atcosim_train6844.wav,hapag 3,hapag 3
atcosim_train6845.wav,hapag lloyd 3551 descend flight level 340,hapag lloyd 3551 descend flight level 340
atcosim_train6846.wav,that s correct,that s correct
atcosim_train6847.wav,delta 76 roger,delta 76 roger
atcosim_train6848.wav,air malta 100 contact reims on 1344 bye bye,air malta 100 contact reims on 1344 bye bye
atcosim_train6849.wav,hapag lloyd 3551 continue descend flight level 330,hapag lloyd 3551 continue descend flight level 330
atcosim_train6850.wav,roger lufthansa 3556 radar contact,roger lufthansa 3556 radar contact
atcosim_train6851.wav,lufthansa 4575,lufthansa 4575
atcosim_train6852.wav,lufthansa 4575 please contact rhein control on 1324,lufthansa 4575 please contact rhein control on 1324
atcosim_train6853.wav, delta 76 descend flight level 350,delta 76 descend flight level 350
atcosim_train6854.wav,swiss air 6520 after willisauho direct to frankfurt,swiss air 6520 after willisau direct to frankfurt
atcosim_train6855.wav, austrian 22 climb to flight level 330,austrian 22 climb to flight level 330
atcosim_train6856.wav, TWA 881 gudu afternoon radar contact set course direct zurich east fusse,twa 881 good afternoon radar contact set course direct zurich east fusse
atcosim_train6857.wav,trans avia 381 good afternoon maintain level 330 continue present heading due traffic,trans avia 381 good afternoon maintain level 330 continue present heading due traffic
atcosim_train6858.wav, austrian 22 milan 13452 servus,austrian 22 milan 13452 servus
atcosim_train6859.wav,swiss air 6520 rhein 12092 good bye,swiss air 6520 rhein 12092 good bye
atcosim_train6860.wav,blue 572 good afternoon roger,blue 572 good afternoon roger
atcosim_train6861.wav, trans avia 381 resume own navigation trasadingen canne,trans avia 381 resume own navigation trasadingen canne
atcosim_train6862.wav, Emirates 81 good morning maintain level 330 trasadingen zurich east to fusse,emirates 81 good morning maintain level 330 trasadingen zurich east to fusse
atcosim_train6863.wav,sabena 7816 good afternoon squawk 2716,sabena 7816 good afternoon squawk 2716
atcosim_train6864.wav, Sabena 7816 izindijai kliem to flight level 340,sabena 7816 is identified climb to flight level 340
atcosim_train6865.wav,lufthansa 4723 good morning descend to flight level 290,lufthansa 4723 good morning descend to flight level 290
atcosim_train6866.wav,ands sabena 7816 contact zurich 133.4 good bye,and sabena 7816 contact zurich 133.4 good bye
atcosim_train6867.wav,twa 881 contact milan 13452 good bye,twa 881 contact milan 13452 good bye
atcosim_train6868.wav,air france 3261 good afternoon squawk 2724 climb to flight level 280,air france 3261 good afternoon squawk 2724 climb to flight level 280
atcosim_train6869.wav,air france 3261 išli reiklie ir level 270 iša li,air france 3261 i m sorry recleared level 270 initially
atcosim_train6870.wav,blue 572 descend to flight level 250,blue 572 descend to flight level 250
atcosim_train6871.wav,air france 3261 turn left heading 255,air france 3261 turn left heading 255
atcosim_train6872.wav,aero lloyd 560 good afternoon maintain level 330 trasadingen st prex,aero lloyd 560 good afternoon maintain level 330 trasadingen st prex
atcosim_train6873.wav,lufthansa 4356 good afternoon squawk 2712,lufthansa 4356 good afternoon squawk 2712
atcosim_train6874.wav,blue 572 contact milan 13452 good bye,blue 572 contact milan 13452 good bye
atcosim_train6875.wav,lufthansa 4356 is identified climb to flight level 320,lufthansa 4356 is identified climb to flight level 320
atcosim_train6876.wav,lufthansa 8268 good afternoon radar contact call you back for climb shortly route trasadingen st prex,lufthansa 8268 good afternoon radar contact call you back for climb shortly route trasadingen st prex
atcosim_train6877.wav,lufthansa 8268 climb now to flight level 340,lufthansa 8268 climb now to flight level 340
atcosim_train6878.wav,air france 326 climb now to flight level 290 turn further left heading 245,air france 326 climb now to flight level 290 turn further left heading 245
atcosim_train6879.wav,air france 3261 report your rate of climb,air france 3261 report your rate of climb
atcosim_train6880.wav,can you increase,can you increase
atcosim_train6881.wav,jetcom 133 good afternoon climb to flight level 340,jetcom 133 good afternoon climb to flight level 340
atcosim_train6882.wav,air france 3261 stop climb level 280,air france 3261 stop climb level 280
atcosim_train6883.wav,foxtrot sierra india good afternoon radar contact,foxtrot sierra india good afternoon radar contact
atcosim_train6884.wav, lufthansa 8268 for further climb zurich 133.4 good bye,lufthansa 8268 for further climb zurich 133.4 good bye
atcosim_train6885.wav,lufthansa 4356 set course direct to morok,lufthansa 4356 set course direct to morok
atcosim_train6886.wav,lufthansa 4723 milan 13452 good bye,lufthansa 4723 milan 13452 good bye
atcosim_train6887.wav,lufthansa triple 50 good afternoon squawk 2757,lufthansa triple 50 good afternoon squawk 2757
atcosim_train6888.wav,emirits 81 milan 13452 good bye,emirates 81 milan 13452 good bye
atcosim_train6889.wav,hamburg air 2546 good morning climb to flight level 290,hamburg air 2546 good morning climb to flight level 290
atcosim_train6890.wav,air france 1554 good morning radar contact,air france 1554 good morning radar contact
atcosim_train6891.wav,air inter 320 papa hote   hotel good afternoon squawk 2712,air inter 320 papa h  hotel good afternoon squawk 2712
atcosim_train6892.wav,lufthansa 5318 milan 13452 good bye,lufthansa 5318 milan 13452 good bye
atcosim_train6893.wav,trans avia 381 milan 13452 good bye,trans avia 381 milan 13452 good bye
atcosim_train6894.wav,aero lloyd 560 turn right to st prei,aero lloyd 560 turn right to st prex
atcosim_train6895.wav,hapag lloyd 653 good morning maintain level 300 trasadingen st prex,hapag lloyd 653 good morning maintain level 300 trasadingen st prex
atcosim_train6896.wav,call you back,call you back
atcosim_train6897.wav,air inter 320 papa hotel es identifiēt maintain level 320,air inter 320 papa hotel is identified maintain level 320
atcosim_train6898.wav,hapag lloyd 653 report your heading,hapag lloyd 653 report your heading
atcosim_train6899.wav, roger hapag lloyd 653 turnu ar right heading 210,roger hapag lloyd 653 turn now right heading 210
atcosim_train6900.wav, station calling,station calling
atcosim_train6901.wav,german air force 4901 good afternoon maintain level 340 trasadingen st prex,german air force 4901 good afternoon maintain level 340 trasadingen and st prex
atcosim_train6902.wav,hapag lloyd 653 kliem to flight level 330 initially,hapag lloyd 653 climb to flight level 330 initially
atcosim_train6903.wav,confirm requested level is 380,confirm requested level is 380
atcosim_train6904.wav,roger,roger
atcosim_train6905.wav,hamburg air 2546 geneva 13315 tschuss,hamburg air 2546 geneva 13315 tschuss
atcosim_train6906.wav,gulf air 032 good afternoon roger,gulf air 032 good afternoon roger
atcosim_train6907.wav,lufthansa triple 50 climb to flight level 290,lufthansa triple 50 climb to flight level 290
atcosim_train6908.wav,jetcom 133 for further climb zurich 133.4 good bye,jetcom 133 for further climb zurich 133.4 good bye
atcosim_train6909.wav,lufthansa 4393 good afternoon roger,lufthansa 4393 good afternoon roger
atcosim_train6910.wav, Speedway 3469 good morning radar contact,speed way 3469 good morning radar contact
atcosim_train6911.wav,swiss air 6552 good morning radar contact,swiss air 6552 good morning radar contact
atcosim_train6912.wav,air france 3261 set kors direct to st prei,air france 3261 set course direct to st prex
atcosim_train6913.wav,lufthansa triple 50 set course direct to willisau,lufthansa triple 50 set course direct to willisau
atcosim_train6914.wav,cotam 1141 good afternoon radar contact,cotam 1141 good afternoon radar contact
atcosim_train6915.wav,air france 1554 due traffic turn disregard descend to flight level 330,air france 1554 due traffic turn disregard descend to flight level 330
atcosim_train6916.wav,hapag lloyd 653 climb to flight level 340,hapag lloyd 653 climb to flight level 340
atcosim_train6917.wav,roger report your heading to zurich 1334 good bye,roger report your heading to zurich 1334 good bye
atcosim_train6918.wav,lufthansa 4356 reims 1344 good bye,lufthansa 4356 reims 1344 good bye
atcosim_train6919.wav, aero lloyd 560 geneva 13315 tschuss,aero lloyd 560 geneva 13315 tschuss
atcosim_train6920.wav,hapag lloyd 171 on the frequency,hapag lloyd 171 on the frequency
atcosim_train6921.wav,hapag lloyd 171 good morning climb to flight level 300,hapag lloyd 171 good morning climb to flight level 300
atcosim_train6922.wav, aero lloyd 517 guda au  good afternoon maintain level 320 trasadingen karlsrui,aero lloyd 517 good al  good afternoon maintain level 320 trasadingen karlsruhe
atcosim_train6923.wav,air inter 320 papa hotel setkors direct to morok,air inter 320 papa hotel set course direct to morok
atcosim_train6924.wav,air france 3261 kliem to frite level 290,air france 3261 climb to flight level 290
atcosim_train6925.wav,swiss air 6552 stop climb level 270,swiss air 6552 stop climb level 270
atcosim_train6926.wav,hapag lloyd 171 geneva 13315 good bye,hapag lloyd 171 geneva 13315 good bye
atcosim_train6927.wav,condor 104 good afternoon squawk 7531,condor 104 good afternoon squawk 7531
atcosim_train6928.wav, and swiss air 6552 contact milan 13452 good bye,and swiss air 6552 contact milan 13452 good bye
atcosim_train6929.wav, gotam 1141 climb to flight level 330,cotam 1141 climb to flight level 330
atcosim_train6930.wav,air france 356 good morning flight correction squawk 7536,air france 356 good morning flight correction squawk 7536
atcosim_train6931.wav,condor 104 turn left heading 250 climb to flight level 340 good rate of climb please,condor 104 turn left heading 250 climb to flight level 340 good rate of climb please
atcosim_train6932.wav,speed way 3469 descend now to flight level 270 rate 15 hundred or more,speed way 3469 descend now to flight level 270 rate 15 hundred or more
atcosim_train6933.wav,air france 3261 contact geneva 13315 good bye,air france 3261 contact geneva 13315 good bye
atcosim_train6934.wav, jetset 442 good afternoon roger,jetset 442 good afternoon roger
atcosim_train6935.wav,transwede 107 radar contact maintain level 330,transwede 107 radar contact maintain level 330
atcosim_train6936.wav,air france 1554 descend now to flight level 290 rate 2000 or more,air france 1554 descend now to flight level 290 rate 2000 or more
atcosim_train6937.wav,air inter 320 papa hotel kontakt reims 134.4 gubai,air inter 320 papa hotel contact reims 134.4 good bye
atcosim_train6938.wav,good morning swiss air 488 maintain level 280 opposite traffic,good morning swiss air 488 maintain level 280 opposite traffic
atcosim_train6939.wav,viva 9081 good afternoon roger,viva 9081 good afternoon roger
atcosim_train6940.wav, foxtrot sierra india descend to flight level 250,foxtrot sierra india descend to flight level 250
atcosim_train6941.wav,condor 104 for further climb zurich 133.4 good bye,condor 104 for further climb zurich 133.4 good bye
atcosim_train6942.wav,foxtrot sierra india contact milan 13452 good bye,foxtrot sierra india contact milan 13452 good bye
atcosim_train6943.wav,speed way 3469 milan 13452 good bye,speed way 3469 milan 13452 good bye
atcosim_train6944.wav,saudia 341 good afternoon radar contact,saudia 341 good afternoon radar contact
atcosim_train6945.wav, lufthansa 4393 descend now to flight level 290,lufthansa 4393 descend now to flight level 290
atcosim_train6946.wav, gulfair 032 turn left heading 090,gulf air 032 turn left heading 090
atcosim_train6947.wav,cotam 1141 contact milan 13452 good bye,cotam 1141 contact milan 13452 good bye
atcosim_train6948.wav,gulf air 032 turn further left heading 080,gulf air 032 turn further left heading 080
atcosim_train6949.wav, jetset 442 descend to flight level 290,jetset 442 descend to flight level 290
atcosim_train6950.wav,air france 356 kliem to flight level 320,air france 356 climb to flight level 320
atcosim_train6951.wav, gulfair 032 klīrof trafik nav own navigation to fusse,gulf air 032 clear of traffic now own navigation to fusse
atcosim_train6952.wav,gulf air 032 milan 13452 good bye,gulf air 032 milan 13452 good bye
atcosim_train6953.wav, Viva 9081 descend now to flight level 330,viva 9081 descend now to flight level 330
atcosim_train6954.wav,u s air 14 good afternoon descend to flight level 340,u s air 14 good afternoon descend to flight level 340
atcosim_train6955.wav, sabena 826 alfa good afternoon squawk 7531,sabena 826 alfa good afternoon squawk 7531
atcosim_train6956.wav, lufthansa 4393 descend to flight level 270,lufthansa 4393 descend to flight level 270
atcosim_train6957.wav,contact milan 13452 good bye,contact milan 13452 good bye
atcosim_train6958.wav,viva 9081 descend to flight level 290,viva 9081 descend to flight level 290
atcosim_train6959.wav,9081 rate 2000 feet or more,9081 rate 2000 feet or more
atcosim_train6960.wav, aero lloyd 517 contact rhein 12092 tschuss,aero lloyd 517 contact rhein 12092 tschuss
atcosim_train6961.wav,german air force 4901 geneva 13315 good bye,german air force 4901 geneva 13315 good bye
atcosim_train6962.wav,jetset 442 descend to flight level 250,jetset 442 descend to flight level 250
atcosim_train6963.wav, alitalija 292 good afternoon squawk 2761,alitalia 292 good afternoon squawk 2761
atcosim_train6964.wav,sabena 826 alfa is identified climb to flight level 320,sabena 826 alfa is identified climb to flight level 320
atcosim_train6965.wav,uussair 14 descend to flight level 330,u s air 14 descend to flight level 330
atcosim_train6966.wav, swiss air 488 climb to flight level 310,swiss air 488 climb to flight level 310
atcosim_train6967.wav,ltu 7756 good afternoon roger,ltu 7756 good afternoon roger
atcosim_train6968.wav,uussair 14 descend to flight level 310,u s air 14 descend to flight level 310
atcosim_train6969.wav,viva 9081 milan 13452 good bye,viva 9081 milan 13452 good bye
atcosim_train6970.wav,lufthansa triple 50 descend to flight level 250,lufthansa triple 50 descend to flight level 2250
atcosim_train6971.wav,alitalia 292 climb to flight level 310,alitalia 292 climb to flight level 310
atcosim_train6972.wav,jetset 442 milan 13452 good bye,jetset 442 milan 13452 good bye
atcosim_train6973.wav,uussair 14 descend to flight level 300,u s air 14 descend to flight level 300
atcosim_train6974.wav,swiss air 488 contact rhein 132.4 good bye,swiss air 488 contact rhein 132.4 good bye
atcosim_train6975.wav,air france 1554 milan 13452 good bye,air france 1554 milan 13452 good bye
atcosim_train6976.wav,u s air 14 contact milan 13452 good bye,u s air 14 contact milan 13452 good bye
atcosim_train6977.wav, lufthansa triple 50 milan 13452 tschuss,lufthansa triple 50 milan 13452 tschuss
atcosim_train6978.wav,ltu 7756 klampi to flight level 290,ltu 7756 climb to flight level 290
atcosim_train6979.wav,ltu 7756 is recleared level 340,ltu 7756 is recleared level 340
atcosim_train6980.wav,air france 356 contact reims 134.4 good bye,air france 356 contact reims 134.4 good bye
atcosim_train6981.wav,lufthansa 8221 good afternoon radar contact,lufthansa 8221 good afternoon radar contact
atcosim_train6982.wav, aero lloyd 590 good afternoon maintain level 300 trasadingen canne,aero lloyd 590 good afternoon maintain level 300 trasadingen canne
atcosim_train6983.wav, jetset 442,jetset 442
atcosim_train6984.wav,ok,ok
atcosim_train6985.wav,saudia 341 contact milan 13452 good bye,saudia 341 contact milan 13452 good bye
atcosim_train6986.wav, lufthansa 4652 good morning call you back shortly for climb proceed correction turn right heading 210,lufthansa 4652 good morning call you back shortly for climb proceed correction turn right heading 210
atcosim_train6987.wav,good afternoon shamrock 4822 descend to flight level 330,good afternoon shamrock 4822 descend to flight level 330
