file,whisper_text,correct_text
atcosim_train_6309.wav," Alitalia 117, contact Milan on 1345, tube away",alitalia one one seven contact milan on one three four five two bye bye
atcosim_train_6310.wav," Good morning, Lufthansa 4416, radar contact maintained for the time 29.0 for the climb in 25 miles, Charles-S",good morning lufthansa four four one six radar contact maintain for the time two nine zero further climb in twenty five miles trasadingen canne
atcosim_train_6311.wav," Love Tansa 8221, Kansa Milan 134.52, bye bye.",lufthansa eight two two one contact milan one three four decimal five two bye bye
atcosim_train_6312.wav," Sharon4822, Kansamalain, 134-552, bye bye",shamrock four eight two two contact milan one three four decimal five two bye bye
atcosim_train_6313.wav," Lufthansa 4652 contact Geneva 13315, bye bye.",lufthansa four six five two contact geneva one three three one five bye bye
atcosim_train_6314.wav," North Dancer 4575, count the rank control on 132. 2004, bye bye",lufthansa four five seven five contact rhein control on one three two decimal four bye bye
atcosim_train_6315.wav," Roger, good morning. I'll tell you for a five radar contact. Continue the sand flight level 250.",roger good morning alitalia four eight five radar contact continue descend flight level two five zero
atcosim_train_6316.wav," After passing flight level 320, then direct gun it.",until passing flight level three two zero then direct canne
atcosim_train_6317.wav, Netherland Air Force 414 descent flight level 250,netherlands air force four one four descend flight level two five zero
atcosim_train_6318.wav, Turkish 925,turkish nine two five
atcosim_train_6319.wav,"green light 590, content between 1,3,4, Bat",aero lloyd five nine zero contact milan one three four decimal five two bye bye
atcosim_train_6320.wav," Alitalia 487 good morning radar contact maintain flat level 300, transit in Kane",alitalia four eight seven good morning radar contact maintain flight level three zero zero trasadingen canne
atcosim_train_6321.wav, Alitalia 401 with ZUMO navigation direct canal,alitalia four zero one resume own navigation direct canne
atcosim_train_6322.wav," Generation 701, good morning, read our content.",jet aviation seven zero one good morning radar contact
atcosim_train_6323.wav," Good morning, Lauda 6869, radar contact, design flight level 3-3 as well.",good morning lauda six eight six nine radar contact descend flight level three three zero
atcosim_train_6324.wav, Turkish 9025 from Zurich,turkish nine two five zurich
atcosim_train_6325.wav, Okay.,ok
atcosim_train_6326.wav, Thank you.,thank you
atcosim_train_6327.wav," Good morning, Turkish 925, squawk 1005 and Plessy Darug Hökval Morog.",good morning turkish nine two five squawk one zero zero five and proceed direct hochwald morok
atcosim_train_6328.wav," Good morning, Lufthansa 3556 radar contact, maintain flight level 290 and proceed to Azzaring, Gane",good morning lufthansa three five five six radar contact maintain flight level two nine zero and proceed trasadingen canne
atcosim_train_6329.wav, Good morning Delta 760 radar contact design flight number 330,good morning delta seven six radar contact descend flight level three three zero
atcosim_train_6330.wav, Loaf dancer 4416 climb flat level 330.,lufthansa four four one six climb flight level three three zero
atcosim_train_6331.wav," Neder Neder, force 414, count them in line 13452, bye bye.",netherlands air force four one four contact milan one three four five two bye bye
atcosim_train_6332.wav," Alitalia 401 Milan 13452, bye bye",alitalia four zero one milan one three four five two bye bye
atcosim_train_6333.wav," Alitalia 485, Milan 1345, Dubai",alitalia four eight five milan one three four five two bye
atcosim_train_6334.wav," Hubble I-3551, good morning, radar contact, call your back below.",hapag lloyd three five five one good morning radar contact call you back with lower
atcosim_train_6335.wav," Now that's 686.9, this is a flat of 290",lauda six eight six nine descend flight level two nine zero
atcosim_train_6336.wav," Sabina 90389, correction 9369, radar contact, maintain flight level 300, trial setting and freebou, correction, direct freebou.",sabena nine three eight nine correction nine three six nine radar contact maintain flight level three zero zero trasadingen and fribourg correction direct fribourg
atcosim_train_6337.wav," Lauter 6869, Everybody Land, 1342bye",lauda six eight six nine contact milan one three four five two bye
atcosim_train_6338.wav," Turkish Niner 25, count rounds 1344 by",turkish nine two five contact reims one three four four bye
atcosim_train_6339.wav," Generation 701, proceed direct freeboard",jet aviation seven zero one proceed direct fribourg
atcosim_train_6340.wav," Delta 767, flat level 310",delta seven six descend flight level three one zero
atcosim_train_6341.wav, H ________________ Solo Good morning. Radio contact Eric Sempe,hamburg air two five zero zero good morning radar contact direct st prex
atcosim_train_6342.wav," Delta 760, San flat, level 290",delta seven six descend flight level two nine zero
atcosim_train_6343.wav," Roger for the contact, Meilain 13452, bye.",roger further contact milan one three four five two bye
atcosim_train_6344.wav," Hubble I-3551, descend flight level 310.",hapag lloyd three five five one descend flight level three one zero
atcosim_train_6345.wav," Lufthansa 4376, Roger, good morning radar contact",lufthansa four three seven six roger good morning radar contact
atcosim_train_6346.wav," Auteil 149, good morning radar contact.",alitalia one four nine good morning radar contact
atcosim_train_6347.wav," Delta 76 contact, Milan 13452, bye",delta seven six contact milan one three four five two bye
atcosim_train_6348.wav, Thank you very much.,thank you very much
atcosim_train_6349.wav," It's Scandinavian 686, report your heading.",scandinavian six eight six report your heading
atcosim_train_6350.wav, Roger turn now left correction right heading 360 due traffic,roger turn now left correction right heading three six zero due traffic
atcosim_train_6351.wav," French Air Force 4234, good morning, squawk 2765.",french air force four two three four good morning squawk two seven six five
atcosim_train_6352.wav," Transvate 3571, good morning, squawk 2740.",transwede three five seven one good morning squawk two seven four zero
atcosim_train_6353.wav," French Air Force 4234 is identified, maintain level 340, trusting in Hochwalt, Moroc.",french air force four two three four is identified maintain level three four zero trasadingen hochwald to morok
atcosim_train_6354.wav," French Air Force 4234, due traffic while you're transiting in place.",french air force four two three four due traffic via trasadingen please
atcosim_train_6355.wav," Translate 3571 is identified, maintain level 340.",transwede three five seven one is identified maintain level three four zero
atcosim_train_6356.wav, Blue 572 good morning descent flight level 340,blue five seven two good morning descend to flight level three four zero
atcosim_train_6357.wav," Austrian 22 contact Milan 13452, goodbye.",austrian two two contact milan one three four five two good bye
atcosim_train_6358.wav," Swissa 6520, Rhine 120, Decimal 9, and 2, goodbye.",swiss air six five two zero rhein one two zero decimal nine two good bye
atcosim_train_6359.wav," Efranz 3261, good morning, roger.",air france three two six one good morning roger
atcosim_train_6360.wav," Scan name is 686, turn right heading 015",scandinavian six eight six turn right heading zero one five
atcosim_train_6361.wav," Armalta 004, good morning, squawk 2735.",air malta zero zero four good morning squawk two seven three five
atcosim_train_6362.wav," France 3261, Skokna 2724",air france three two six one squawk now two seven two four
atcosim_train_6363.wav," The reference 3261 is identified, maintain level 280 for the tram and fly heading 255.",and air france three two six one is identified maintain level two eight zero for the time and fly heading two five five
atcosim_train_6364.wav, Blue 572 descent flight level 29.0,blue five seven two descend to flight level two nine zero
atcosim_train_6365.wav," Hermalta 004 is identified, maintain level 340, Trazding and Kazrud.",air malta zero zero four is identified maintain level three four zero trasadingen karlsruhe
atcosim_train_6366.wav, Scandinavian 686 resume on vacation to Tango.,scandinavian six eight six resume own navigation to tango
atcosim_train_6367.wav," Aeroloid 560, good morning, maintain level 330, Trazding and Sompre.",aero lloyd five six zero good morning maintain level three three zero trasadingen st prex
atcosim_train_6368.wav," Lufthansa 4356, good morning, squawk 2712.",lufthansa four three five six good morning squawk two seven one two
atcosim_train_6369.wav," Scan navin 686, contact line 132, decimal for radio.",scandinavian six eight six contact rhein one three two decimal four hejda
atcosim_train_6370.wav," French Air Force 4234, set in a course direct to Moroc.",french air force four two three four set now course direct to morok
atcosim_train_6371.wav," Air France 3261 climb to flight level 2, 9-0.",air france three two six one climb to flight level two nine zero
atcosim_train_6372.wav," Savannah 7816, good morning, squawk 2716.",sabena seven eight one six good morning squawk two seven one six
atcosim_train_6373.wav," Lufthansa 4356, climb to flight level 320.",lufthansa four three five six climb to flight level three two zero
atcosim_train_6374.wav," French Air Force 4234, runs 134, small fork by...",french air force four two three four reims one three four decimal four good bye
atcosim_train_6375.wav, Transv 3571 set course direct to Hochwald.,transwede three five seven one set course direct to hochwald
atcosim_train_6376.wav," Lufthansa 4723, good morning roger",lufthansa four seven two three good morning roger
atcosim_train_6377.wav, Sabina 7816 climb to flight level 340.,sabena seven eight one six climb to flight level three four zero
atcosim_train_6378.wav," Roger, make it rate of climb of 1500 or more please.",roger make it a rate of climb of one thousand five hundred or more please
atcosim_train_6379.wav," Lufthansa H268, good morning, Roger, call it back for climb.",lufthansa eight two six eight good morning roger call you back for climb
atcosim_train_6380.wav, Fox sauce kilo Sierra India good morning radar compact,fox oscar kilo sierra india good morning radar contact
atcosim_train_6381.wav, Areloid 560 turn right to sample.,aero lloyd five six zero turn right to st prex
atcosim_train_6382.wav, Lufthansa triple five zero good morning squawk two seven five seven,lufthansa triple five zero good morning squawk two seven five seven
atcosim_train_6383.wav," JETCOM 133, good morning, Roger.",jetcom one three three good morning roger
atcosim_train_6384.wav," Luftanzer 5, 318, Milan 1345, Tugbeil.",lufthansa five three one eight milan one three four five two good bye
atcosim_train_6385.wav, Blue 572 descent flight level 250,blue five seven two descend to flight level two five zero
atcosim_train_6386.wav," Contact Milan 13452, goodbye.",contact milan one three four five two good bye
atcosim_train_6387.wav, Lufthansa 4356 at Coors Direct to Moroc.,lufthansa four three five six set course direct to morok
atcosim_train_6388.wav," Lufthansa H268, climb to flight level 340.",lufthansa eight two six eight climb to flight level three four zero
atcosim_train_6389.wav, Glufthansa H.268 turn right heading 210.,lufthansa eight two six eight turn right heading two one zero
atcosim_train_6390.wav, Lufthansa triple five zero is identified climb to level two nine zero,lufthansa triple five zero is identified climb to level two nine zero
atcosim_train_6391.wav, Lufthansa 4-7-2-3 descent flight level 3-3-0,lufthansa four seven two three descend to flight level three three zero
atcosim_train_6392.wav," Transavia 381 contact Milan 134.52, goodbye",trans avia three eight one contact milan one three four decimal five two good bye
atcosim_train_6393.wav, Airmalta 004 turn right one five degrees due traffic.,air malta zero zero four turn right one five degrees due traffic
atcosim_train_6394.wav," Aarontail 320 Papa Hotel, good morning squawk 2712.",air inter three two zero papa hotel good morning squawk two seven one two
atcosim_train_6395.wav," Luftansa 3577, squawk 2766.",lufthansa three five seven seven squawk two seven six six
atcosim_train_6396.wav, Lufthansa 8268 climb to flight level 350.,lufthansa eight two six eight climb to flight level three five zero
atcosim_train_6397.wav," Roger, continue heading. Contact Zurich. 1-3-3 decimal, 4, goodbye.",roger continue heading contact zurich one three three decimal four good bye
atcosim_train_6398.wav, hyperglide 653 good morning radar contact,hapag lloyd six five three good morning radar contact
atcosim_train_6399.wav," Ambulger 2546, good morning, climb to flight level 310.",hamburg air two five four six good morning climb to flight level three one zero
atcosim_train_6400.wav," Air France 3261, navigation to Sainte-Pérez.",air france three two six one own navigation to st prex
atcosim_train_6401.wav," In one minute, callback.",in one minute call you back
atcosim_train_6402.wav, We are Malta 004 on vacation to Karlsruhe.,air malta zero zero four own navigation to karlsruhe
atcosim_train_6403.wav," Roger, contact Rhein 132 decimal correction 120 decimal 9, good bye.",roger contact rhein one three two decimal correction one two zero decimal nine two good bye
atcosim_train_6404.wav, Lufthansa 4723 descent flight level 310.,lufthansa four seven two three descend to flight level three one zero
atcosim_train_6405.wav," Areloid 560, contact Geneva 13315, cheers.",aero lloyd five six zero contact geneva one three three one five tschuss
atcosim_train_6406.wav, Transv 3 5 7 1 Ras 1 3 4 a small fork bye,transwede three five seven one reims one three four decimal four good bye
atcosim_train_6407.wav, Lufthansa triple five zero turn left heading two five five,lufthansa triple five zero turn left heading two five five
atcosim_train_6408.wav," around 320 Papa Hotel, climb now to flight level 320, good rate until reaching, until passing 310.",air inter three two zero papa hotel climb now to flight level three two zero good rate until reaching until passing three one zero
atcosim_train_6409.wav, Apollo glide 653 climb to flight level 330.,hapag lloyd six five three climb to flight level three three zero
atcosim_train_6410.wav," Lufthansa 4356 Ras 134, a small fork, bye.",lufthansa four three five six reims one three four decimal four good bye
atcosim_train_6411.wav, Lufthansa 4723 descent flight level 300.,lufthansa four seven two three descend to flight level three zero zero
atcosim_train_6412.wav," Jetcom 133, climb to flight level 340, rate 1500 or more.",jetcom one three three climb to flight level three four zero rate fifteen hundred or more
atcosim_train_6413.wav," Yeah, that will do.",yeah that will do
atcosim_train_6414.wav, Lufthansa 3577 turn right heading 360,lufthansa three five seven seven turn right heading three six zero
atcosim_train_6415.wav, We are on the 320 Papa Hotel set course direct to Moroc.,air inter three two zero papa hotel set course direct to morok
atcosim_train_6416.wav, Uppercryte 6 5 3 turn right heading 220.,hapag lloyd six five three turn right heading two two zero
atcosim_train_6417.wav, On upper glide 6-5-3 climb to flight level 3-4-0.,hapag lloyd six five three climb to flight level three four zero
atcosim_train_6418.wav, Connect Turek 133 decimal for goodbye.,contact zurich one three three decimal four good bye
atcosim_train_6419.wav, Hamburg 2 5 4 6 contact Geneva 1 3 3 1 5 bye,hamburg air two five four six contact geneva one three three one five good bye
atcosim_train_6420.wav, France 3 2 6 1 Geneva 1 3 3 1 5,air france three two six one geneva one three three one five good bye
atcosim_train_6421.wav," Spissor 6552, good morning, Rutter.",swiss air six five five two good morning roger
atcosim_train_6422.wav, Jetcom 133 turn right heading 060,jetcom one three three turn right heading zero six zero
atcosim_train_6423.wav," Sabina 7816 contact Rhine 120-902, goodbye.",sabena seven eight one six contact rhein one two zero decimal nine two good bye
atcosim_train_6424.wav," Give a thumbs up, I'll just record.",lufthansa disregard
atcosim_train_6425.wav," Condo 104, good morning squawk 7531.",condor one zero four good morning squawk seven five three one
atcosim_train_6426.wav, Lufthansa 4723 descent flight level 2900,lufthansa four seven two three descend to flight level two nine zero
atcosim_train_6427.wav," Apaglide 171, good morning. Climb to flight level 330.",hapag lloyd one seven one good morning climb to flight level three three zero
atcosim_train_6428.wav, Lufthansa 4393 calling,lufthansa four three nine three calling
atcosim_train_6429.wav, what you identified.,roger you are identified
atcosim_train_6430.wav," Jetcom 133, climb to flight level 350.",jetcom one three three climb to flight level three five zero
atcosim_train_6431.wav," Speedway 3469R, good morning radar contact.",speed way three four six nine good morning radar contact
atcosim_train_6432.wav, Air France 1554 descent flight level 330,air france one five five four descend to flight level three three zero
atcosim_train_6433.wav," Lufthansa 3577 turn right, heading 010.",lufthansa three five seven seven turn right heading zero one zero
atcosim_train_6434.wav," Negative right, 0 1 0.",negative right zero one zero
atcosim_train_6435.wav," n;""R",air inter three two zero papa hotel contact reims one three four decimal four good bye
atcosim_train_6436.wav, Condor 104 climb to flight level 330,condor one zero four climb to flight level three three zero
atcosim_train_6437.wav, Lufthansa triple five zero turn left heading two five zero,lufthansa triple five zero turn left heading two five zero
atcosim_train_6438.wav," F-356, good morning, squawk 7536.",air france three five six good morning squawk seven five three six
atcosim_train_6439.wav," Lufthansa 4723 Milan 1345, goodbye.",lufthansa four seven two three milan one three four five two good bye
atcosim_train_6440.wav," Foxra, Sierra India descent flight level 250.",foxtrot sierra india descend to flight level two five zero
atcosim_train_6441.wav," JETCOM 133, contact Zurich 133 decimal 4, goodbye.",jetcom one three three contact zurich one three three decimal four good bye
atcosim_train_6442.wav, Lufthansa 3577 on navigation to Nellie,lufthansa three five seven seven own navigation to nelli
atcosim_train_6443.wav," Condo 104, left heading 250.",condor one zero four left heading two five zero
atcosim_train_6444.wav," Air France 1554, descent flight level 290.",air france one five f  five four descend to flight level two nine zero
atcosim_train_6445.wav," Air France 356 is identified, climb to flight level 320.",air france three five six is identified climb to flight level three two zero
atcosim_train_6446.wav, Lufthansa 555-0 descent flight level 250 on navigation to Sainte-Pérez.,lufthansa triple five zero descend to flight level two five zero own navigation to st prex
atcosim_train_6447.wav, Swissa 6552 climb to flight level 290,swiss air six five five two climb to flight level two nine zero
atcosim_train_6448.wav, Apollo at 171 Geneva 13315 goodbye.,hapag lloyd one seven one geneva one three three one five good bye
atcosim_train_6449.wav," Swiss F-488, good morning, roger, call you back shortly.",swiss air four eight eight good morning roger call you back shortly
atcosim_train_6450.wav," Foxroads here in India, contact Milan 13452, goodbye.",foxtrot sierra india contact milan one three four five two good bye
atcosim_train_6451.wav," Transweet 107, good morning, radar contact, route trusseting in Sompre.",transwede one zero seven good morning radar contact route trasadingen st prex
atcosim_train_6452.wav," Speedway 3469, due traffic descent, FL270",speed way three four six nine due traffic descend to flight level two seven zero
atcosim_train_6453.wav," Jetcom 104, correction, Condor 104, climb to flight level 340.",jetcom one zero four correction condor one zero four climb to flight level three four zero
atcosim_train_6454.wav, Condor 104 climb to flight level 340,condor one zero four climb to flight level three four zero
atcosim_train_6455.wav," Lufthansa 3577, Rhine 132 decimal, Fortgbei.",lufthansa three five seven seven rhein one three two decimal four good bye
atcosim_train_6456.wav, Lufthansa triple five zero Milan one three four five two goodbye,lufthansa triple five zero milan one three four five two good bye
atcosim_train_6457.wav, Condor 104 for further climb to Riech 133 forges.,condor one zero four for further climb zurich one three three four tschuss
atcosim_train_6458.wav," Viva 9081, good morning, roger.",viva nine zero eight one good morning roger
atcosim_train_6459.wav," Aroloid 517, good morning radar contact.",aero lloyd five one seven good morning radar contact
atcosim_train_6460.wav," Swissair 488, climb to flight level 310.",swiss air four eight eight climb to flight level three one zero
atcosim_train_6461.wav," Air France 356 is cleared, trussing in disregard.",air france three five six is cleared trasadingen disregard
atcosim_train_6462.wav, Aroloid 5170 traffic continue present heading.,aero lloyd five one seven due traffic continue present heading
atcosim_train_6463.wav," Air France 1554 contact Milan 13452, goodbye.",air france one five five four contact milan one three four five two good bye
atcosim_train_6464.wav, Lufthansa 4393 descent flight level 310.,lufthansa four three nine three descend to flight level three one zero
atcosim_train_6465.wav," I'll tell you 117, good morning Roger.",alitalia one one seven good morning roger
atcosim_train_6466.wav," Lufthansa 4, 3, line 3, descend to flight level 29, zero",lufthansa four three nine three descend to flight level two nine zero
atcosim_train_6467.wav," Speedway 3469, rate of descent 2000 or more until passing 280.",speed way three four six nine rate of descent two thousand or more until passing two eight zero
atcosim_train_6468.wav," Swiss Air 488, turn left heading 020.",swiss air four eight eight turn left heading zero two zero
atcosim_train_6469.wav, Alitalia 117 turn left to Sorondo.,alitalia one one seven turn left to saronno
atcosim_train_6470.wav," Transvute 107 turn, right heading 220.",transwede one zero seven turn right heading two two zero
atcosim_train_6471.wav," Speedway 3469, Milan 13452, goodbye.",speed way three four six nine milan one three four five two good bye
atcosim_train_6472.wav, Lufthansa 4393 is re-cleared trusting and direct to Campton.,lufthansa four three nine three is recleared trasadingen direct to kempten
atcosim_train_6473.wav," After trussing and heading 09 or 02, Captain.",yeah after trasadingen heading zero nine zero to kempten
atcosim_train_6474.wav," Swiss 488 on request by Ryan, stop climb level 300",swiss air four eight eight on request by rhein stop climb level three zero zero
atcosim_train_6475.wav, and for a date on navigation to Tango now.,and four eight eight own navigation to tango now
atcosim_train_6476.wav," ATHREA 1642, good morning, squawk 2710.",adria one six four two good morning squawk two seven one zero
atcosim_train_6477.wav," Swissa 6552, right to Fusse, contact Milan 1345, goodbye.",swiss air six five five two right to fusse contact milan one three four five two good bye
atcosim_train_6478.wav, So we're in H.26R for good morning squawk 7531.,sabena eight two six alfa good morning squawk seven five three one
atcosim_train_6479.wav," Jet set 442, good morning, descent flight level 330.",jetset four four two good morning descend to flight level three three zero
atcosim_train_6480.wav," Oritalia 292, good morning, squawk 2761.",alitalia two nine two good morning squawk two seven six one
atcosim_train_6481.wav, 7 8 2 6 alpha turn right 10 degrees,sabena eight two six alfa turn right one zero degrees
atcosim_train_6482.wav," Jet Set 442 on heading 170, descent flight level 290.",jetset four four two on heading one seven zero descend to flight level two nine zero
atcosim_train_6483.wav, Two seven seven five six good morning climb to level three one zero find the level in Sriktia traffic,ltu seven seven five six good morning climb to level three one zero final level in zurich due traffic
atcosim_train_6484.wav," Transvit 107, on navigation to Sapri.",transwede one zero seven own navigation to st prex
atcosim_train_6485.wav," Swissa 488, Rhine 132 decimal, 4 point",swiss air four eight eight rhein one three two decimal four good bye
atcosim_train_6486.wav," Areloide 517 on navigation, transiting in Karsrui.",aero lloyd five one seven own navigation trasadingen karlsruhe
atcosim_train_6487.wav," Air France 356, Ras 134, decimal, fork, bye.",air france three five six reims one three four decimal four good bye
atcosim_train_6488.wav, Tr-,tra
atcosim_train_6489.wav, Junior,aero lloyd three eight one calling
atcosim_train_6490.wav, report position.,report position
atcosim_train_6491.wav, And your destination.,and your destination
atcosim_train_6492.wav," ARAI 381, roger de centro flight level 250",aero lloyd three eight one roger descend to flight level two five zero
atcosim_train_6493.wav, L27756 Geneva 13315,ltu seven seven five six geneva one three three one five good bye
atcosim_train_6494.wav, Europa 381 rate 2500 or more.,europa three eight one rate two thousand five hundred or more
atcosim_train_6495.wav," Adderlight 590, good morning, roger.",aero lloyd five nine zero good morning roger
atcosim_train_6496.wav," Jet Set 442 on navigation 2, Kanné",jetset four four two own navigation to canne
atcosim_train_6497.wav," Contact Milan 13452, goodbye.",contact milan one three four five two good bye
atcosim_train_6498.wav, 78.2.6R for on-navigation thrusting.,sabena eight two six alfa own navigation to trasadingen
atcosim_train_6499.wav, Alitalia 292 climb to flight level 300,alitalia two nine two climb to flight level three zero zero
atcosim_train_6500.wav," Translate 107 Geneva 13315, goodbye.",transwede one zero seven geneva one three three one five good bye
atcosim_train_6501.wav," Lufthansa 4393 contact Milan 1345, goodbye.",lufthansa four three nine three contact milan one three four five two good bye
atcosim_train_6502.wav," Abedia 3422, good morning radar contact.",iberia three four two two good morning radar contact
atcosim_train_6503.wav, Area employee 5179 1209 the twinkle,aero lloyd five one seven rhein one two zero nine two good bye
atcosim_train_6504.wav," Lufthansa 4652, good morning radar contact.",lufthansa four six five two good morning radar contact
atcosim_train_6505.wav," Lufthansa 8221, good morning, radar contact maintained 330.",lufthansa eight two two one good morning radar contact maintain three three zero
atcosim_train_6506.wav," Sorry, station calling again.",o sorry station calling say again
atcosim_train_6507.wav, USA 14 contact Milan 13452.,u s air one four contact milan one three four five two
atcosim_train_6508.wav, Viva 9 0 8 1 descent flight level 330.,viva nine zero eight one descend to flight level three three zero
atcosim_train_6509.wav," Alitalia 117, confirm on course to Saronno.",alitalia one one seven confirm on course to saronno
atcosim_train_6510.wav, Whatday.,roger
atcosim_train_6511.wav," Areloide 590, climb to flight level 310.",aero lloyd five nine zero climb to flight level three one zero
atcosim_train_6512.wav," Shamrock 4822, Zurich, good afternoon, radar contact descent flight level 330.",shamrock four eight two two zurich good afternoon radar contact descend to flight level three three zero
atcosim_train_6513.wav, Viva 9 0 8 1 Milan 1 3 4 5 2,viva nine zero eight one milan one three four five two good bye
atcosim_train_6514.wav," Lufthansa 4652, right heading 220.",lufthansa four six five two right heading two two zero
atcosim_train_6515.wav, Alitalia 117 descent flight level 250.,alitalia one one seven descend to flight level two five zero
atcosim_train_6516.wav," Good morning, Alitalia 401 radar contact.",good morning alitalia four zero one radar contact
atcosim_train_6517.wav," Hermalta 100, good morning, squawk 5717.",air malta one zero zero good morning squawk five seven one seven
atcosim_train_6518.wav," Arr, 117, Milan, 13452, good night.",alitalia one one seven milan one three four five two good bye
atcosim_train_6519.wav," Adria 1642, set course direct Moroc.",adria one six four two set course direct to morok
atcosim_train_6520.wav," Lufthansa 4575, good morning, Roger.",lufthansa four five seven five good morning roger
atcosim_train_6521.wav, Lufthansa 4652 climb to flight level 330.,lufthansa four six five two climb to flight level three three zero
atcosim_train_6522.wav, The Malta 100 is identified.,air malta one hundred is identified
atcosim_train_6523.wav, Altalia 401 turn left heading 170,alitalia four zero one turn left heading one seven zero
atcosim_train_6524.wav, Lufthansa 4575 climb to flight level 320.,lufthansa four five seven five climb to flight level three two zero
atcosim_train_6525.wav, Shamrock 4822 descent out of flight level 250,shamrock four eight two two descend now to flight level two five zero
atcosim_train_6526.wav, Roper 381 contact Milan 13452,europa three eight one contact milan one three four five two
atcosim_train_6527.wav, Lufthansa 4652 climb to flight level 340,lufthansa four six five two climb to flight level three four zero
atcosim_train_6528.wav," Roger, report your heading to Zurich 133 decimal four, goodbye.",roger report your heading to zurich one three three decimal four good bye
atcosim_train_6529.wav," Jamrock 4822, contact Milan 134.52, good day.",shamrock four eight two two contact milan one three four decimal five two good day
atcosim_train_6530.wav," Netherlands 414 good morning, set course direct to Rondo.",netherlands four one four good morning set course direct saronno
atcosim_train_6531.wav," Alitalia 292, contact the Rhein 12090, goodbye.",alitalia two nine two contact rhein one two zero nine two good bye
atcosim_train_6532.wav," Delta 146, stamper short.",delta one four six standby short
atcosim_train_6533.wav," Delta 146, you should be with Zurich 1334.",delta one four six you should be with zurich one three three four
atcosim_train_6534.wav," United 6-9, good morning, decent level 290, rate 2000 or more and set course direct to Fusse.",united six nine good morning descend to level two nine zero rate two thousand or more and set course direct to fusse
atcosim_train_6535.wav," Sabena H26A contact line 1209, goodbye.",sabena eight two six alfa contact rhein one two zero nine two good bye
atcosim_train_6536.wav," Europa 361, good morning. Radar contact.",europa three six one good morning radar contact
atcosim_train_6537.wav," I'll tell you 485 good morning, Roger.",alitalia four eight five good morning roger
atcosim_train_6538.wav," Lufthansa 4416, good morning, root rusting, Kanae.",lufthansa four four one six good morning route trasadingen canne
atcosim_train_6539.wav, Alitalia 485 descent flight level 330,alitalia four eight five descend to flight level three three zero
atcosim_train_6540.wav, Alitalia 485 descent flight level 330,alitalia four eight five descend to flight level three three zero
atcosim_train_6541.wav, I will do 3422 set course directly to Nelly.,iberia three four two two set course direct to nelli
atcosim_train_6542.wav, Jet deviation 7 0 1 good morning squawk 2732,jet aviation seven zero one good morning squawk two seven three two
atcosim_train_6543.wav," Turkey on Niner 2.5, good morning squawk 1.005",turkair nine two five good morning squawk one zero zero five
atcosim_train_6544.wav, Alitalia 485 descent flight level 310,alitalia four eight five descend to flight level three one zero
atcosim_train_6545.wav, Always have a great day and have a very nice depend Ke,sabena disregard
atcosim_train_6546.wav, Netherlands 414 descent flight level 250.,netherlands four one four descend to flight level two five zero
atcosim_train_6547.wav, Airmota 100 set course to thrusting.,air malta one hundred set course to trasadingen
atcosim_train_6548.wav, Arutalia 401 climb to flight level 330.,alitalia four zero one climb to flight level three three zero
atcosim_train_6549.wav, Alitalia 485 descent flight level 290.,alitalia four eight five descend to flight level two nine zero
atcosim_train_6550.wav, Iveril 3422 contact Rhine 132 Rasmo 4th by...,iberia three four two two contact rhein one three two decimal four good bye
atcosim_train_6551.wav," Lufthansa 8221, descent flight level 290.",lufthansa eight two two one descend to flight level two nine zero
atcosim_train_6552.wav," Jet deviation 701 is identified, fly heading 255.",jet aviation seven zero one is identified fly heading two five five
atcosim_train_6553.wav," Turkish 9-25 is identified, maintain level 320.",turkish nine two five is identified maintain level three two zero
atcosim_train_6554.wav, United 6-9R contact Milan 1345. Goodbye.,united six nine contact milan one three four five two good bye
atcosim_train_6555.wav, Speaper at 7-7 Whiskey Whiskey. Good morning Squawk 2720.,speed bird seven seven whiskey whiskey good morning squawk two seven two zero
atcosim_train_6556.wav," Alitalia 487, good morning radar contact.",alitalia four eight seven good morning radar contact
atcosim_train_6557.wav, Alitalia 401 resume on navigation to Saronno.,alitalia four zero one resume own navigation to saronno
atcosim_train_6558.wav," Lufthansa 4575, Rhine on 132 decimal, Fort Grüein.",lufthansa four five seven five rhein on one three two decimal four good bye
atcosim_train_6559.wav, Europa 361 continue present heading.,europa three six one continue present heading
atcosim_train_6560.wav, Lufthansa 8221 contact Milan 13452 goodbye,lufthansa eight two two one contact milan one three four five two good bye
atcosim_train_6561.wav," Netherlands 414, Milan 1345, 2 goodbye.",netherlands four one four milan one three four five two good bye
atcosim_train_6562.wav," Aroloid 590 Milan 1345, good bye",aero lloyd five nine zero milan one three four five two good bye
atcosim_train_6563.wav, Armata 100 set course direct to Morroch.,air malta one hundred set course direct to morok
atcosim_train_6564.wav, Okay so first let's dive into the Student Board.,ok own navigatio  set course direct to hochwald
atcosim_train_6565.wav," Oh, IJ1642, contact RAS1344, goodbye.",o adria one six four two contact reims one three four four good bye
atcosim_train_6566.wav," Upland, sorry, Luftan the 4-4-1-6, continue present heading.",hapag lloyd sorry lufthansa four four one six continue present heading
atcosim_train_6567.wav," Aeniter there 485 decently, flat level 250",alitalia four eight five descend to flight level two five zero
atcosim_train_6568.wav, Contact Milan 1345 to go by,contact milan one three four five two good bye
atcosim_train_6569.wav, Alitalia 401 Milan 1345. Goodbye,alitalia four zero one milan one three four five two good bye
